ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier
601825.SH,601825,沪农商行,20210819,,主板,L,212541638.89999998,-5.683060109289617,未知,未知,,,8.6,6.7362,6.7221,0.6299,0.1497,8294222.2227,8062019.6066,145289085.60000002,True,0,0,False,False,9.24,8.51,-2.0431328036322305,2.251184834123232,-6.601731601731597,False,-5.683060109289617,-3.057119871279157,1.02,1.73,3577604000.0,99.6542,,,33132664000.0,163.9479,2.7659,0,8294222.2227,145289085.60000002,1.0,1.5,PASS,False,0.2857142857142857,1.02,1.73,2.125,-1.105,,6.7362,0.6299,2.7659,6.604117647058824,87.7931712264151,0.0,0.0,8.6,9.24,0,50.0,COV-LOW,0.4637404580152672,0,0,5.0,158,-0.8688030181155764,False,-2.0431328036322305,,0.002199390718403274,False,False,独立池,-1.105,0.0,22.098460641861653,21.919692128372333,1.0,0.0,21.92,Other
605305.SH,605305,中际联合,20210506,,主板,L,322906544.6499999,-12.460063897763584,未知,未知,,,41.45,16.6101,15.7126,2.8751,1.9265,880895.4,880895.4,213233261.20000002,False,0,0,False,False,48.9,40.88,-5.798762319504935,2.2896963663514125,-15.95092024539877,False,-12.460063897763584,-3.057119871279157,29.34,85.82,120458124.99,93.5021,,,1279999145.5,-5.9998,4.2918,0,880895.4,213233261.20000002,1.0,1.5,PASS,False,0.2857142857142857,29.34,85.82,2.125,29.34,ESP-Q,16.6101,2.8751,4.2918,0.5661247443762781,87.7931712264151,10.0,0.0,41.45,48.9,0,50.0,COV-LOW,0.1851145038167939,0,0,5.0,158,-7.645806806589544,False,-5.798762319504935,,-0.0009401051043020579,False,False,独立池,29.34,0.0,22.54747506727679,22.009495013455357,0.7,0.0,25.41,Other
003031.SZ,003031,中瓷电子,20210104,,主板,L,2147949861.95,25.265306122448973,通信设备,通信,801102.SI,730000,158.69,127.2095,113.0582,10.8305,4.9227,7157757.8195,5397946.6088,2660406761.9999995,True,2,2,False,False,175.97,117.87,-4.452054794520555,103.78486055776892,-12.797635960675125,False,25.265306122448973,-3.057119871279157,66.97,15.13,189683294.62,98.1272,,,1408980386.09,162.4616,2.9688,0,7157757.8195,2660406761.9999995,1.0,1.5,PASS,False,0.9523809523809523,66.97,15.13,15.0872,66.97,ESP-Q,127.2095,10.8305,2.9688,1.8994997760191132,156.39837500000002,0.0,0.0,158.69,175.97,0,88.77434135166094,CHASE,0.875,1,1,100.0,8,24.4234545658605,True,-4.452054794520555,,-0.03168020191132046,True,False,通信设备,66.97,0.08359132674238381,50.0,86.63230240549828,0.7,0.0,60.64,Tier2
603171.SH,603171,税友股份,20210630,,主板,L,461549610.04999995,-6.394466003036959,未知,未知,,,53.99,161.0264,153.661,8.5157,1.4667,2193856.655,2191400.11,301836873.99999994,True,0,0,False,False,64.44,52.87,-3.445875391576758,-7.702545333555156,-13.904407200496582,False,-6.394466003036959,-3.057119871279157,33.28,7.96,28843589.37,92.2222,,,277774643.78,-1259.2972,1.2214,1,2193856.655,301836873.99999994,1.0,1.5,PASS,False,0.2857142857142857,33.28,7.96,2.125,33.28,ESP-Q,161.0264,8.5157,1.2214,4.838533653846153,87.7931712264151,0.0,0.0,53.99,64.44,10,50.0,COV-LOW,0.4312977099236641,0,0,5.0,158,-1.5802089118629183,False,-3.445875391576758,,-0.005821527708749387,False,False,独立池,33.28,0.0,22.605583683999917,22.021116736799982,0.7,10.0,5.41,Other
601816.SH,601816,京沪高铁,20200116,,主板,L,860774441.75,-3.1936127744511045,未知,未知,,,4.86,18.052,17.8103,1.1301,0.2842,23777880.1738,23777880.1738,896110647.6,True,0,0,False,False,5.25,4.83,-2.2177419354838745,-1.2219959266802527,-7.619047619047626,False,-3.1936127744511045,-3.057119871279157,6.02,3.34,3142001489.3,99.9799,,,26634600008.21,104.1504,1.5054,0,23777880.1738,896110647.6,1.0,1.5,PASS,False,0.2857142857142857,6.02,3.34,2.125,6.02,,18.052,1.1301,1.5054,2.998671096345515,87.7931712264151,0.0,0.0,4.86,5.25,0,67.23940435280642,,0.5648854961832062,0,0,5.0,158,1.6206443167229359,False,-2.2177419354838745,,0.013762910719940732,False,False,独立池,6.02,0.0,22.203542848499293,27.11252987554178,1.0,0.0,27.11,Other
001299.SZ,001299,美能能源,20221031,,主板,L,155333616.20000002,-19.092755585646582,燃气,公用事业,801163.SI,410000,12.0,36.7907,36.3696,3.3589,4.9362,377058.2244,339450.3312,162783668.40000004,True,0,0,False,False,15.66,10.63,2.3116438356164393,-11.938098747236559,-23.69093231162197,False,-19.092755585646582,-3.057119871279157,6.58,19.11,26174778.03,94.5254,,,221257105.18,43.5191,2.2556,0,377058.2244,162783668.40000004,1.0,1.5,PASS,False,0.23809523809523808,6.58,19.11,-1.23,9.040000000000001,,36.7907,3.3589,2.2556,5.59129179331307,177.38852,0.0,0.0,12.0,15.66,0,50.0,COV-LOW,0.08333333333333333,0,0,5.0,4,-17.815369793512936,False,2.3116438356164393,,0.007214716314930129,False,False,燃气,9.040000000000001,-0.15594977871716542,32.0,23.9,1.0,0.0,23.9,Other
605287.SH,605287,德才股份,20210706,,主板,L,495238553.0000001,-0.37098103874690924,装修装饰,建筑装饰,801722.SI,620000,50.24,100.5602,117.33,4.448,3.693,703360.0,703360.0,325111855.6,True,2,0,False,False,66.21,43.74,0.3737541528239241,-11.400293255131967,-26.989880682676326,False,-0.37098103874690924,-3.057119871279157,-25.63,114.292,30493080.85,90.2136,,,143163318.51999998,268.8827,2.159,1,703360.0,325111855.6,1.0,1.5,PASS,False,0.6904761904761905,-25.63,114.292,15.48,-41.11,,100.5602,4.448,2.159,,84.0898,0.0,0.0,50.24,66.21,10,50.0,COV-LOW,0.42857142857142855,0,1,55.0,3,-6.985767030964829,False,0.3737541528239241,,0.011004323328908912,False,False,装修装饰,-41.11,-0.11423195403706966,32.0,48.9,1.0,10.0,38.9,Other
605016.SH,605016,百龙创园,20210421,,主板,L,159391606.2,0.7957559681697646,化学制品,化工,801034.SI,220000,26.51,30.2117,27.3095,5.3479,1.3196,1113452.6603,1113452.6603,129246057.2,False,0,0,False,False,29.1,25.55,-2.3853211009174258,7.8232671260640485,-8.591065292096223,False,0.7957559681697646,-3.057119871279157,45.93,57.07,119644220.38,99.2191,,,910156074.07,96.5476,5.9644,0,1113452.6603,129246057.2,1.0,1.5,PASS,False,0.2619047619047619,45.93,57.07,5.17,45.93,,30.2117,5.3479,5.9644,0.6577770520357066,72.11200512820513,0.0,0.0,26.51,29.1,0,50.0,COV-LOW,0.5714285714285714,0,1,40.0,15,2.065149480158479,False,-2.3853211009174258,,0.0005278522570908067,False,False,化学制品,45.93,0.08170009185127292,50.0,45.0,1.0,0.0,45.0,Other
600906.SH,600906,财达证券,20210507,,主板,L,228551016.79999992,0.7886435331230235,证券,非银金融,801193.SI,490000,6.26,27.1907,23.022,1.6237,1.7736,2031370.0,1329771.0787,175971187.59999996,True,0,0,False,False,6.74,5.98,0.9478672985781866,-5.75221238938054,-5.192878338278939,False,0.7886435331230235,-3.057119871279157,116.46,9.32,253325538.2,99.9754,,,1662959705.95,791.5293,2.0459,0,2031370.0,175971187.59999996,1.0,1.5,PASS,False,0.07142857142857142,116.46,9.32,30.57,116.45999999999998,ESP-Q,27.1907,1.6237,2.0459,0.2334767302077967,30.16254222222222,0.0,0.0,6.26,6.74,0,50.0,COV-LOW,0.8222222222222222,1,1,100.0,14,3.1057167038547218,False,0.9478672985781866,,-0.0013390812962318554,False,False,证券,116.45999999999998,1.4965018452857553,68.0,78.6,0.7,0.0,55.02,Tier1
605589.SH,605589,圣泉集团,20210810,,主板,L,2104290157.4500003,19.84732824427482,塑料,化工,801036.SI,220000,45.72,38.4453,39.6006,3.5471,6.258,3869688.2129,3867541.6589,2437262543.2,False,1,1,False,False,48.5,35.71,4.467680608365021,34.47537473233406,-9.360824742268036,False,19.84732824427482,-3.057119871279157,-9.46,12.61,173476429.01,97.8176,,,2322229114.58,-232.466,1.6461,0,3869688.2129,2437262543.2,1.0,1.5,PASS,False,0.7619047619047619,-9.46,12.61,-1.1600000000000001,-4.73,ESP-Q,38.4453,3.5471,1.6461,,196.25642,0.0,0.0,45.72,48.5,0,50.0,COV-LOW,0.8235294117647058,1,1,75.0,6,15.7072008557398,True,4.467680608365021,,0.0010166552366321837,True,False,塑料,-4.73,-0.40013864886716977,32.0,58.9,0.7,0.0,41.23,Other
003035.SZ,003035,南网能源,20210119,,主板,L,830170197.1,-13.32503113325031,电力,公用事业,801161.SI,410000,7.02,76.7438,78.0417,3.7784,0.8885,2659090.9085,2659090.9085,409994190.0,False,0,0,False,False,9.2,6.92,-6.3257065948855935,-2.9288702928870314,-24.347826086956516,False,-13.32503113325031,-3.057119871279157,-6.07,428.8323,84595217.99,98.8479,,,984608410.4399999,238.1313,1.2238,1,2659090.9085,409994190.0,1.0,1.5,PASS,False,0.21428571428571427,-6.07,428.8323,-1.575,-3.035,,76.7438,3.7784,1.2238,,43.696173170731704,0.0,0.0,7.02,9.2,10,88.77434135166094,,0.11904761904761904,0,0,5.0,13,-14.27967667977811,False,-6.3257065948855935,,-0.05037385909705936,False,False,电力,-3.035,-0.1339544523016565,32.0,35.53230240549828,1.0,10.0,25.53,Other
600905.SH,600905,三峡能源,20210610,,主板,L,715906339.6,-0.728155339805836,电力,公用事业,801161.SI,410000,4.11,31.6324,50.9222,1.3096,0.3894,11749524.2084,11749524.2084,712710730.4,False,0,0,False,False,4.29,4.07,-0.48661800486619056,0.0,-4.662004662004671,False,-0.728155339805836,-3.057119871279157,-50.12,-48.03,1039829468.87,99.975,,,11134639594.539999,270.0651,1.1662,0,11749524.2084,712710730.4,1.0,1.5,PASS,False,0.21428571428571427,-50.12,-48.03,-1.575,-25.06,,31.6324,1.3096,1.1662,,43.696173170731704,0.0,0.0,4.11,4.29,0,50.0,COV-LOW,0.40476190476190477,0,1,40.0,13,-1.6828008863336352,False,-0.48661800486619056,,-0.0015710056454718555,False,False,电力,-25.06,-0.7563415617219142,22.0,39.4,1.0,0.0,39.4,Other
605499.SH,605499,东鹏饮料,20210527,,主板,L,964227104.0499998,-26.871305816321467,未知,未知,,,144.58,24.0417,22.6205,5.5709,1.0255,10615053.624,9773852.3402,1268451322.6000001,True,0,0,False,False,211.18,138.59,-20.88236874630556,-43.56841701801456,-30.282223695425714,False,-26.871305816321467,-3.057119871279157,25.15,28.26,1199921196.77,95.427,,,11194402675.08,28.8161,8.4144,0,10615053.624,1268451322.6000001,1.0,1.5,PASS,False,0.2857142857142857,25.15,28.26,2.125,25.15,,24.0417,5.5709,8.4144,0.9559324055666004,87.7931712264151,0.0,0.0,144.58,211.18,0,50.0,COV-LOW,0.015267175572519083,0,0,5.0,158,-22.057048725147425,False,-20.88236874630556,,0.013720495877518725,False,False,独立池,25.15,0.0,22.48567935558392,21.997135871116782,1.0,0.0,22.0,Other
601995.SH,601995,中金公司,20201102,,主板,L,631750653.8,0.6189213085764811,证券,非银金融,801193.SI,490000,33.68,16.606,14.3548,1.5836,0.6687,16258201.1314,9846490.9379,696005723.3999999,True,0,0,False,False,34.95,33.37,1.4863258026159398,-1.4718614718614687,-2.3175965665236165,False,0.6189213085764811,-3.057119871279157,76.14,70.73,3537751927.0,98.8904,,,23923517600.0,580.8959,2.8111,0,16258201.1314,696005723.3999999,1.0,1.5,PASS,False,0.07142857142857142,76.14,70.73,30.57,76.14,,16.606,1.5836,2.8111,0.2180982400840557,30.16254222222222,0.0,0.0,33.68,34.95,0,88.77434135166094,,0.8,1,1,100.0,14,2.9359944793081794,False,1.4863258026159398,,-0.014159680237684432,False,False,证券,76.14,0.9479736531417101,50.0,86.63230240549828,1.0,0.0,86.63,Tier1
605056.SH,605056,咸亨国际,20210720,,主板,L,268926816.95,-12.589928057553957,通用机械,机械设备,801072.SI,640000,24.77,39.0637,38.4087,5.519,2.1217,1014066.9564,999204.9564,232068263.99999997,True,0,0,False,False,29.08,22.71,0.9975062344139696,-1.299756295694554,-16.437414030261344,False,-12.589928057553957,-3.057119871279157,9.48,15.12,23688775.19,91.1157,,,469277614.36,-715.3457,1.4271,0,1014066.9564,232068263.99999997,1.0,1.5,PASS,False,0.5952380952380952,9.48,15.12,-0.595,10.670000000000002,ESP-Q,39.0637,5.519,1.4271,4.120643459915612,108.90780749999999,0.0,0.0,24.77,29.08,0,50.0,COV-LOW,0.12244897959183673,0,0,5.0,15,-14.690384678558534,False,0.9975062344139696,,0.006149839698660906,False,False,通用机械,10.670000000000002,0.19001428865777475,50.0,27.5,0.7,0.0,19.25,Other
601399.SH,601399,国机重装,20200608,,主板,L,472835151.45000005,-7.619047619047626,专用设备,机械设备,801074.SI,640000,3.93,61.1616,59.1235,1.9055,0.8848,2834927.4648,2834927.4648,362070187.59999996,False,0,0,False,False,4.54,3.88,-5.134474327628357,-24.660194174757287,-14.537444933920707,False,-7.619047619047626,-3.057119871279157,16.13,29.48,122729933.58,96.638,,,1187629743.6399999,-1091.07,0.8549,0,2834927.4648,362070187.59999996,1.0,1.5,PASS,False,0.5714285714285714,16.13,29.48,-11.475,39.08,ESP-Q,61.1616,1.9055,0.8549,3.7917916924984505,213.18103214285716,0.0,0.0,3.93,4.54,0,88.77434135166094,,0.40625,0,0,5.0,10,-3.2369312980335687,False,-5.134474327628357,,-0.0006320989889063176,False,False,专用设备,39.08,0.30269998227549944,50.0,39.13230240549828,0.7,0.0,27.39,Other
605566.SH,605566,福莱蒽特,20211025,,主板,L,166441511.54999998,13.022556390977446,化学制品,化工,801034.SI,220000,36.6,108.7902,86.861,2.4011,12.4588,488024.4,488024.4,230727082.20000002,True,1,1,False,False,38.63,30.96,5.236628395407439,17.437499999999993,-2.7180947450168413,False,13.022556390977446,-3.057119871279157,90.27,243.3,24540899.87,97.9649,,,148217351.01,-79.1002,1.2413,1,488024.4,230727082.20000002,1.0,1.5,PASS,False,0.2619047619047619,90.27,243.3,5.17,90.27,ESP-Q,108.7902,2.4011,1.2413,1.2051645064805583,72.11200512820513,0.0,0.0,36.6,38.63,10,50.0,COV-LOW,0.7346938775510204,1,1,100.0,15,14.29194990296616,True,5.236628395407439,,0.01653770660796466,False,False,化学制品,90.27,0.18167857139363197,50.0,75.0,0.7,10.0,42.5,Other
001215.SZ,001215,千味央厨,20210906,,主板,L,344094556.95,3.557910673732012,食品加工,食品饮料,801124.SI,340000,42.5,64.9564,63.7939,2.2215,12.0294,412931.8955,411831.9785,349671273.0,False,2,0,False,False,49.8,37.07,0.588235294117645,3.401360544217691,-17.59036144578313,False,3.557910673732012,-3.057119871279157,1.0,-24.62,21187167.29,93.7364,,,171330933.82,123.002,1.2234,0,412931.8955,349671273.0,1.0,1.5,PASS,False,0.6190476190476191,1.0,-24.62,-17.45,0.5,,64.9564,2.2215,1.2234,64.9564,109.59125,0.0,0.0,42.5,49.8,0,50.0,COV-LOW,0.75,1,1,70.0,2,0.37625461457981846,False,0.588235294117645,,0.00812974187889877,False,False,食品加工,0.5,-0.575440920636346,22.0,54.4,1.0,0.0,54.4,Tier1
605488.SH,605488,福莱新材,20210513,,主板,L,324125036.75,13.896296296296295,塑料,化工,801036.SI,220000,40.88,159.6905,201.5372,5.4531,9.3966,1234094.0084,1129138.3939,556445875.1999999,True,1,1,False,False,40.1,31.53,9.765848086807516,-7.684918347742564,-4.139650872817969,False,13.896296296296295,-3.057119871279157,-47.82,31.57,16175001.87,85.875,,,175242411.79,-237.9672,0.9775,0,1234094.0084,556445875.1999999,1.0,1.5,PASS,False,0.7619047619047619,-47.82,31.57,-1.1600000000000001,-23.91,ESP-Q,159.6905,5.4531,0.9775,,196.25642,0.0,0.0,40.88,40.1,0,50.0,COV-LOW,0.6470588235294118,0,1,55.0,6,9.756168907761275,True,9.765848086807516,OVERHEAT,0.02046660902182226,False,True,塑料,-23.91,-0.5524614933575598,22.0,46.9,0.7,0.0,32.83,Other
001207.SZ,001207,联科科技,20210623,,主板,L,221918706.85000002,7.653631284916207,橡胶,化工,801037.SI,220000,19.54,20.2375,21.5527,2.5616,3.0754,592331.1518,571783.5678,307315765.8000001,False,1,1,False,False,21.9,17.15,-9.274952919020707,-29.0500736377025,-12.009132420091317,False,7.653631284916207,-3.057119871279157,-28.13,6.86,59128736.76,90.6602,,,730471160.1899999,147.6056,2.7322,0,592331.1518,307315765.8000001,1.0,1.5,PASS,False,0.42857142857142855,-28.13,6.86,-32.245000000000005,-14.065,,20.2375,2.5616,2.7322,,52.724925,10.0,0.0,19.54,21.9,0,50.0,COV-LOW,0.6,0,1,35.0,2,0.0,False,-9.274952919020707,,-0.02990259589301791,False,False,橡胶,-14.065,0.39108973044175155,50.0,42.5,1.0,0.0,52.5,Tier2
600955.SH,600955,维远股份,20210915,,主板,L,163405798.34999996,-6.7349137931034475,化学原料,化工,801033.SI,220000,17.32,,,1.2417,0.9489,952600.0,952600.0,122291449.0,False,0,0,False,False,20.14,17.28,-6.178861788617884,-18.54117647058824,-14.051638530287992,False,-6.7349137931034475,-3.057119871279157,,-2162.62,,,,,-1272304952.41,254.0233,0.9343,0,952600.0,122291449.0,1.0,1.5,PASS,False,0.7142857142857143,,-2162.62,6.035,0.0,DATA-INC,,1.2417,0.9343,,92.88029999999999,0.0,0.0,17.32,20.14,0,50.0,COV-LOW,0.5185185185185185,0,0,5.0,9,0.0,False,-6.178861788617884,,-0.014852513850392296,False,False,化学原料,0.0,0.055217721754074724,50.0,27.5,1.0,0.0,27.5,Other
001211.SZ,001211,双枪科技,20210805,,主板,L,350212140.74999994,70.13069811922217,家用轻工,轻工制造,801142.SI,360000,53.37,1569.2477,,4.4509,7.6774,384264.0,357560.3205,448663514.8,False,4,2,False,True,61.66,30.25,-7.616409901332877,81.83986371379896,-13.444696723970162,False,70.13069811922217,-3.057119871279157,-33.27,-136.73,5362880.17,98.493,,,13632913.7,-880.0064,0.6326,1,384264.0,448663514.8,1.0,1.5,PASS,False,0.11904761904761904,-33.27,-136.73,-30.725,-16.635,ESP-Q,1569.2477,4.4509,0.6326,,341.69754,0.0,0.0,53.37,61.66,10,50.0,COV-LOW,1.0,1,1,75.0,3,55.58524357376764,True,-7.616409901332877,突破型,-0.026014306853623097,True,False,家用轻工,-16.635,-1.6129158138787383,12.0,54.9,0.7,10.0,28.43,Other
001208.SZ,001208,华菱线缆,20210624,,主板,L,526881327.75000006,-23.43263672743442,未知,未知,,,17.5,101.376,102.9808,3.7984,3.9197,1117113.256,557783.8998,334604953.59999996,False,0,0,False,False,22.69,17.15,-10.498960498960496,-22.78026905829598,-24.1075363596298,False,-23.43263672743442,-3.057119871279157,-21.36,4.02,21983174.19,72.208,,,241484805.59,-301.9221,1.0392,0,1117113.256,334604953.59999996,1.0,1.5,PASS,False,0.2857142857142857,-21.36,4.02,2.125,-23.485,ESP-Q,101.376,3.7984,1.0392,,87.7931712264151,0.0,0.0,17.5,22.69,0,50.0,COV-LOW,0.02480916030534351,0,0,5.0,158,-18.61837963626038,False,-10.498960498960496,,-0.0490654208292881,False,False,独立池,-23.485,0.0,21.768391900170382,21.853678380034076,0.7,0.0,15.3,Other
001317.SZ,001317,三羊马,20211130,,主板,L,259993753.95,11.39442231075698,未知,未知,,,55.7,,,4.6934,3.7086,476601.4949,476131.5261,243199079.6,False,0,0,False,False,61.98,48.83,-3.9505324630711103,7.2291466922339565,-9.777347531461755,False,11.39442231075698,-3.057119871279157,90.4,-371.58,-191314.17,,,,-39933056.8,-13050.1962,-0.0294,1,476601.4949,243199079.6,1.0,1.5,PASS,False,0.2857142857142857,90.4,-371.58,2.125,90.4,ESP-Q,,4.6934,-0.0294,,87.7931712264151,0.0,0.0,55.7,61.98,10,50.0,COV-LOW,0.8568702290076335,1,1,75.0,158,16.208679401931022,True,-3.9505324630711103,,-0.01714955519728012,False,False,独立池,90.4,0.0,23.44801114268649,57.1896022285373,0.7,10.0,30.03,Other
001234.SZ,001234,泰慕士,20220111,,主板,L,293118739.29999995,-5.731298846296995,服装家纺,纺织服装,801132.SI,350000,25.61,59.4853,69.8728,2.9675,2.4555,280208.4857,234294.3655,88188198.39999999,True,3,0,False,False,38.3,25.2,-8.32428519724937,-11.309523809523814,-33.86422976501306,False,-5.731298846296995,-3.057119871279157,-27.66,-33.74,12549134.13,90.8622,,,103272961.60000001,13.8053,1.4739,0,280208.4857,88188198.39999999,1.0,1.5,PASS,False,0.09523809523809523,-27.66,-33.74,17.65,-45.31,,59.4853,2.9675,1.4739,,126.22243636363636,0.0,0.0,25.61,38.3,0,50.0,COV-LOW,0.3333333333333333,0,0,5.0,5,-12.062769982237409,False,-8.32428519724937,,-0.016099640481215073,False,False,服装家纺,-45.31,-0.9398850897181474,22.0,21.9,1.0,0.0,21.9,Other
003041.SZ,003041,真爱美家,20210406,,主板,L,340742179.5500001,8.880455407969645,服装家纺,纺织服装,801132.SI,350000,58.06,35.7481,272.3103,5.6811,1.7037,836064.0,794396.6604,162611764.39999998,False,3,0,False,False,71.0,50.4,-7.808483290488432,-5.5317747777411945,-19.183098591549296,False,8.880455407969645,-3.057119871279157,-81.98,3.9,2815953.79,60.0601,,,151131229.48,-1015.0739,0.3191,0,836064.0,162611764.39999998,1.0,1.5,PASS,False,0.09523809523809523,-81.98,3.9,17.65,-99.63,ESP-Q,35.7481,5.6811,0.3191,,126.22243636363636,0.0,0.0,58.06,71.0,0,50.0,COV-LOW,0.6666666666666666,0,1,40.0,5,2.548984272029231,False,-7.808483290488432,,-0.004552490440271163,False,False,服装家纺,-99.63,-1.2581558805881037,22.0,39.4,0.7,0.0,27.58,Other
601059.SH,601059,信达证券,20230201,,主板,L,172800863.0,2.3214285714285854,证券,非银金融,801193.SI,490000,17.13,29.3354,25.944,2.5021,0.4275,5555259.0,5555259.0,272870915.79999995,True,0,0,False,False,17.51,16.47,3.491872366044557,-3.100338218714749,-1.8275271273557991,False,2.3214285714285854,-3.057119871279157,126.42,42.04,451723103.86,99.8638,,,4759491471.38,410.3046,1.5796,0,5555259.0,272870915.79999995,1.0,1.5,PASS,False,0.07142857142857142,126.42,42.04,30.57,126.41999999999999,ESP-Q,29.3354,2.5021,1.5796,0.23204714443917102,30.16254222222222,0.0,0.0,17.13,17.51,0,50.0,COV-LOW,0.8444444444444444,1,1,100.0,14,4.638501742160283,False,3.491872366044557,,0.009391383675021634,False,False,证券,126.41999999999999,1.6320013689403856,68.0,78.6,0.7,0.0,55.02,Tier1
601728.SH,601728,中国电信,20210820,,主板,L,1538551313.4499998,5.833333333333335,通信运营,通信,801223.SI,730000,6.15,16.9587,17.7694,1.2017,0.4197,56276890.2999,47742283.1499,3684833694.7999997,True,0,0,False,False,7.39,5.76,0.3159557661927215,10.820244328097717,-14.073071718538566,False,5.833333333333335,-3.057119871279157,-25.28,1.9,6573766324.59,89.4374,,,88320377708.48001,244.9476,1.5821,0,56276890.2999,3684833694.7999997,1.0,1.5,PASS,False,1.0,-25.28,1.9,-1.705,-12.64,,16.9587,1.2017,1.5821,,167.5491125,10.0,0.0,6.15,7.39,0,50.0,COV-LOW,0.9230769230769231,1,1,100.0,4,5.740223463687144,True,0.3159557661927215,,0.013854232141929483,False,False,通信运营,-12.64,0.06415926790183628,50.0,75.0,1.0,0.0,85.0,Tier2
603132.SH,603132,金徽股份,20220222,,主板,L,160237201.05,-7.723785166240416,工业金属,有色金属,801055.SI,240000,18.07,32.59,27.0483,5.5473,0.6179,1767246.0,1767246.0,141729438.4,True,0,0,False,False,20.7,18.02,-4.550264550264549,3.203661327231111,-12.850241545893725,False,-7.723785166240416,-3.057119871279157,118.84,3.4,201484216.58,98.3197,,,1284177003.33,80.9688,6.1949,0,1767246.0,141729438.4,1.0,1.5,PASS,False,0.14285714285714285,118.84,3.4,60.27,118.84,ESP-Q,32.59,5.5473,6.1949,0.2742342645573881,36.771677777777775,0.0,0.0,18.07,20.7,0,50.0,COV-LOW,0.42857142857142855,0,0,5.0,9,-1.5657125667768614,False,-4.550264550264549,,-0.017944273963666026,False,False,工业金属,118.84,0.08110579472277481,50.0,27.5,0.7,0.0,19.25,Other
001268.SZ,001268,联合精密,20220630,,主板,L,181347535.74999997,9.438020973379956,未知,未知,,,42.9,87.4935,144.8199,4.547,5.1841,463034.0029,289289.0029,137558842.0,False,2,0,False,False,47.2,33.75,-6.134686346863461,21.058893515764442,-13.771186440677962,False,9.438020973379956,-3.057119871279157,-109.56,-29.54,-1861674.9,,,,159763862.92000002,,-0.172,0,463034.0029,137558842.0,1.0,1.5,PASS,False,0.2857142857142857,-109.56,-29.54,2.125,-111.685,,87.4935,4.547,-0.172,,87.7931712264151,0.0,0.0,42.9,47.2,0,50.0,COV-LOW,0.8358778625954199,1,1,75.0,158,14.252278064553996,True,-6.134686346863461,,-0.008825859131304261,False,False,独立池,-111.685,0.0,20.467584794845536,56.593516958969104,1.0,0.0,56.59,Tier2
001258.SZ,001258,立新能源,20220727,,主板,L,464228907.8,10.010649627263035,电力,公用事业,801161.SI,410000,10.4,114.0907,96.3127,3.1809,9.3214,970666.6674,970656.5274,624172843.6,True,1,1,False,False,11.18,8.78,10.599571734475388,30.759493670886062,-7.602862254025045,False,10.010649627263035,-3.057119871279157,137.18,55.94,3530206.73,55.6791,,,213688677.04999998,870.8052,0.2081,0,970666.6674,624172843.6,1.0,1.5,PASS,False,0.21428571428571427,137.18,55.94,-1.575,140.32999999999998,ESP-Q,114.0907,3.1809,0.2081,0.8316861058463332,43.696173170731704,0.0,0.0,10.4,11.18,0,50.0,COV-LOW,0.8095238095238095,1,1,100.0,13,9.056004080735235,True,10.599571734475388,OVERHEAT,0.048184064214645654,False,True,电力,140.32999999999998,3.9172840467691836,97.75185214030755,84.55037042806151,0.7,0.0,59.19,Tier2
001298.SZ,001298,好上好,20221031,,主板,L,536410712.70000005,2.705181109582755,其他电子,电子,801082.SI,270000,22.9,129.9818,84.1989,5.953,3.1612,990457.1218,932990.5359,378643420.6,True,1,0,False,False,25.28,21.05,-4.761904761904767,-28.411633109619693,-11.392405063291145,False,2.705181109582755,-3.057119871279157,249.04,198.89,58379208.97,98.8853,,,210974184.38,-1179.0819,3.5539,0,990457.1218,378643420.6,1.0,1.5,PASS,False,0.9285714285714286,249.04,198.89,10.47,249.04,ESP-Q,129.9818,5.953,3.5539,0.5219314166398972,116.60343333333333,0.0,0.0,22.9,25.28,0,50.0,COV-LOW,0.3076923076923077,0,1,55.0,4,-1.9412319616452178,False,-4.761904761904767,,-0.01044843412660924,False,False,其他电子,249.04,1.9877808664861092,68.0,56.1,0.7,0.0,39.27,Other
