ts_code,symbol,name,list_date,market,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier
603803.SH,603803,瑞斯康达,20170420,主板,772251558.9499999,-4.542504866969499,通信设备,未知,801102.SI,730000,14.71,,,4.0675,7.2963,625003.7123,625003.7123,532977485.80000013,True,2,0,False,False,17.71,-9.809932556713663,42.81553398058253,-16.939582156973465,False,-4.542504866969499,-3.057119871279157,126.8461,38.2922,5671177.43,82.8857,,,-190702360.75,-1161.238,0.4459,0,625003.7123,532977485.80000013,1.0,1.5,PASS,False,0.9830508474576272,126.8461,38.2922,4.779999999999999,126.8461,ESP-Q,,4.0675,0.4459,,182.74448076923076,0.0,0.0,14.71,17.71,0,65.922107674685,,0.35,0,0,5.0,13,-3.7147578245516675,False,-9.809932556713663,,-0.010297621023267657,False,False,通信设备,126.8461,0.1872758757495471,50.0,32.2766323024055,0.7,0.0,22.59,Other
603050.SH,603050,科林电气,20170414,主板,240750961.39999998,16.75126903553299,电气自动化设备,未知,801732.SI,630000,23.0,35.9582,40.7464,5.0442,3.0061,927634.1439,927634.1439,279515812.4,True,0,0,False,False,26.5,1.590106007067127,8.439415370108438,-13.207547169811317,False,16.75126903553299,-3.057119871279157,-47.16,60.84,34656247.31,81.7558,,,595141574.51,-306.159,2.2331,1,927634.1439,279515812.4,1.0,1.5,PASS,False,0.4067796610169492,-47.16,60.84,-25.5,-23.58,ESP-Q,35.9582,5.0442,2.2331,,54.13474375,0.0,0.0,23.0,26.5,10,87.5143184421535,CHASE,0.7058823529411765,1,1,100.0,6,17.630473928499356,True,1.590106007067127,,-0.012007226495643319,True,False,电气自动化设备,-23.58,-0.38584535927585256,32.0,82.65429553264605,0.7,10.0,47.86,Other
002906.SZ,002906,华阳集团,20171013,主板,281234657.3,-2.8077753779697567,汽车零部件,未知,801093.SI,280000,31.5,21.1551,20.8805,2.3983,3.7642,1653494.9792,1652529.6365,384281437.8,True,0,0,False,False,32.8,-0.31645569620253333,-1.5625,-3.963414634146334,False,-2.8077753779697567,-3.057119871279157,5.89,19.1,158753729.72,95.7752,,,1774348739.6799998,91.8129,2.3423,0,1653494.9792,384281437.8,1.0,1.5,PASS,False,0.5932203389830508,5.89,19.1,-7.975999999999999,2.945,,21.1551,2.3983,2.3423,3.59169779286927,74.48131470588235,0.0,0.0,31.5,32.8,0,91.86712485681558,,0.3783783783783784,0,0,5.0,23,-3.945924805592871,False,-0.31645569620253333,,-0.015494113662846365,False,False,汽车零部件,2.945,0.08165771174503163,50.0,40.060137457044675,1.0,0.0,40.06,Other
603906.SH,603906,龙蟠科技,20170410,主板,1945680076.2000003,12.605687932359722,化学制品,未知,801034.SI,220000,29.3,,335.9923,4.6875,14.8207,2274007.8846,1649579.7538,1343646378.0,True,2,0,False,False,34.52,5.509542671948142,61.87845303867403,-15.121668597914262,False,12.605687932359722,-3.057119871279157,466.001,94.2854,196491560.09,91.7063,,,-146523780.11,-578.2713,7.2984,0,2274007.8846,1343646378.0,1.0,1.5,PASS,False,0.4406779661016949,466.001,94.2854,8.2371,466.001,ESP-Q,,4.6875,7.2984,,104.193015625,0.0,0.0,29.3,34.52,0,95.07445589919816,,0.7894736842105263,1,1,100.0,23,18.30922562237459,True,5.509542671948142,,0.004546627811403767,False,False,化学制品,466.001,0.8947159643701937,50.0,88.52233676975945,0.7,0.0,61.97,Tier1
603269.SH,603269,海鸥股份,20170517,主板,492250298.34999996,34.357005758157385,通用机械,未知,801072.SI,640000,21.0,56.0495,54.4223,6.2814,8.0324,648378.7128,648378.7128,673309291.0,True,3,2,False,True,22.98,-3.136531365313655,70.73170731707317,-8.616187989556135,False,34.357005758157385,-3.057119871279157,26.44,22.33,21138777.07,94.3502,,,184120586.60999998,-293.4888,2.1834,0,648378.7128,673309291.0,1.0,1.5,PASS,False,0.7796610169491526,26.44,22.33,1.3,26.44,ESP-Q,56.0495,6.2814,2.1834,2.119875189107413,114.34343529411765,0.0,0.0,21.0,22.98,0,61.512027491408936,,0.9069767441860465,1,1,100.0,13,26.054651359148703,True,-3.136531365313655,突破型,-0.0002940104897703,True,False,通用机械,26.44,0.3011882296276533,50.0,78.45360824742268,0.7,0.0,54.92,Tier2
603826.SH,603826,坤彩科技,20170414,主板,440231178.4,-1.6816468541606455,金属非金属新材料,未知,801051.SI,240000,33.91,,,11.8768,1.6148,2221783.2,2221783.2,398378163.4,True,0,0,False,False,38.0,-2.3610711200691026,84.29347826086956,-10.763157894736853,False,-1.6816468541606455,-3.057119871279157,234.19,-389.86,72383707.31,97.4336,,,76374410.58,179.0021,4.0507,0,2221783.2,398378163.4,1.0,1.5,PASS,False,0.8305084745762712,234.19,-389.86,22.085,234.19,ESP-Q,,11.8768,4.0507,,108.89996666666667,0.0,0.0,33.91,38.0,0,74.22680412371135,,0.5625,0,0,5.0,5,0.18506812152739305,False,-2.3610711200691026,,-0.007741463343736934,False,False,金属非金属新材料,234.19,-0.04658297813084781,32.0,31.168041237113407,0.7,0.0,21.82,Other
002859.SZ,002859,洁美科技,20170407,主板,648344860.35,16.920111372885003,电子制造,未知,801085.SI,270000,54.59,107.0901,100.6671,7.6564,3.3876,2354065.8347,2215804.8519,783212251.5999999,True,0,0,False,False,58.48,5.979421471558921,33.37405326166627,-6.651846785225713,False,16.920111372885003,-3.057119871279157,47.97,7.96,46678805.54,97.7507,,,527744271.29,54.7533,1.5156,0,2354065.8347,783212251.5999999,1.0,1.5,PASS,False,0.5084745762711864,47.97,7.96,-24.905,97.78,ESP-Q,107.0901,7.6564,1.5156,2.232439024390244,72.22433125,0.0,0.0,54.59,58.48,0,99.5418098510882,CHASE,0.8055555555555556,1,1,100.0,11,12.253154837271017,True,5.979421471558921,,0.006193365846869736,True,False,电子制造,97.78,0.01212304536410482,50.0,89.86254295532646,0.7,0.0,62.9,Tier2
603127.SH,603127,昭衍新药,20170825,主板,1469221268.9000003,14.419475655430713,医疗服务,未知,801156.SI,370000,42.77,107.6065,64.7365,3.7455,9.6306,3204962.3369,2696019.8409,1865155227.0000005,True,1,1,False,False,42.77,7.032032032032043,18.607875762617866,0.0,False,14.419475655430713,-3.057119871279157,747.11,1221.3,217391315.27,91.2042,,,580963713.39,49.8638,2.8238,0,3204962.3369,1865155227.0000005,1.0,1.5,PASS,False,0.711864406779661,747.11,1221.3,17.45,747.11,,107.6065,3.7455,2.8238,0.14403033020572606,76.5296625,0.0,0.0,42.77,42.77,0,75.83046964490264,,1.0,1,1,100.0,4,19.591889448534147,True,7.032032032032043,,0.022649149690345077,False,False,医疗服务,747.11,2.725043546796087,82.0,89.14914089347079,1.0,0.0,89.15,Tier1
002870.SZ,002870,香山股份,20170515,主板,219101155.30000004,9.008528784648174,汽车零部件,未知,801093.SI,280000,40.9,56.9031,87.3784,3.3013,4.8783,540189.3512,530606.3095,204975031.8,False,1,0,False,False,44.92,-1.2554321583776007,2.7122049221496747,-8.949243098842397,False,9.008528784648174,-3.057119871279157,-162.54,-64.95,-12585667.1,,,,175382159.27999997,,-0.6352,0,540189.3512,204975031.8,1.0,1.5,PASS,False,0.5932203389830508,-162.54,-64.95,-7.975999999999999,-81.27,,56.9031,3.3013,-0.6352,,74.48131470588235,0.0,0.0,40.9,44.92,0,97.0217640320733,,0.7567567567567568,1,1,85.0,23,7.87037935702506,True,-1.2554321583776007,,-0.0067071093143828715,False,False,汽车零部件,-81.27,-0.23862799462898016,32.0,78.00652920962199,1.0,0.0,78.01,Tier2
002902.SZ,002902,铭普光磁,20170929,主板,1448371453.1000001,22.081911262798638,通信设备,未知,801102.SI,730000,35.77,,,13.8526,19.0563,840627.4148,635389.8285,1536306122.8,True,3,1,False,True,43.03,-9.671717171717164,71.3122605363985,-16.871949802463394,False,22.081911262798638,-3.057119871279157,53.83,15.53,-22277194.22,,,,-485428352.06,,-3.7075,0,840627.4148,1536306122.8,1.0,1.5,PASS,False,0.9830508474576272,53.83,15.53,4.779999999999999,53.83,,,13.8526,-3.7075,,182.74448076923076,0.0,0.0,35.77,43.03,0,96.67812142038946,CHASE,0.9,1,1,100.0,13,22.909658305216468,True,-9.671717171717164,突破型,-0.017793016175799432,True,False,通信设备,53.83,-0.047277803745252305,32.0,85.40343642611683,1.0,0.0,85.4,Tier2
603926.SH,603926,铁流股份,20170510,主板,250994549.85000002,27.376623376623364,汽车零部件,未知,801093.SI,280000,24.52,74.2852,71.4528,3.2892,4.5254,575525.1302,566016.2742,267577349.4,True,0,0,False,False,26.18,-3.0830039525691744,4.965753424657526,-6.340718105423992,False,27.376623376623364,-3.057119871279157,5.24,-33.34,25199172.59,84.9996,,,189860997.48000002,29.6203,1.7078,0,575525.1302,267577349.4,1.0,1.5,PASS,False,0.5932203389830508,5.24,-33.34,-7.975999999999999,2.62,,74.2852,3.2892,1.7078,14.176564885496184,74.48131470588235,0.0,0.0,24.52,26.18,0,50.0,COV-LOW,0.9864864864864865,1,1,100.0,23,26.23847394900025,True,-3.0830039525691744,,-0.007837696277356808,True,False,汽车零部件,2.62,0.08042167476145919,50.0,75.0,1.0,0.0,75.0,Tier2
002860.SZ,002860,星帅尔,20170412,主板,168288928.04999998,-3.1571218795888423,白色家电,未知,801111.SI,330000,13.19,23.7789,24.6593,2.0512,2.8295,474460.8086,463681.4156,145260617.0,True,0,0,False,False,14.54,-6.120996441281146,-4.142441860465118,-9.2847317744154,False,-3.1571218795888423,-3.057119871279157,-11.39,35.9,51989099.16,90.9289,,,493749110.85,180.0104,2.4648,0,474460.8086,145260617.0,1.0,1.5,PASS,False,0.23728813559322035,-11.39,35.9,-17.555,-5.695,,23.7789,2.0512,2.4648,,53.917895,0.0,0.0,13.19,14.54,0,94.38717067583046,,0.3333333333333333,0,0,5.0,8,-5.329030981133531,False,-6.120996441281146,,-0.03711432340614247,False,False,白色家电,-5.695,-0.16939866918581825,32.0,37.21615120274914,1.0,0.0,37.22,Other
603501.SH,603501,豪威集团,20170504,主板,3531617233.3500004,10.565428109854613,半导体,未知,801081.SI,270000,102.66,32.004,35.159,3.9412,5.2991,12946944.1669,12426036.0343,3936796336.8,True,1,0,False,False,108.43,1.2525890127231376,-11.362458988084956,-5.321405515078858,False,10.565428109854613,-3.057119871279157,-27.44,27.91,615527525.46,122.3836,,,9536486834.029999,121.1751,1.6422,0,12946944.1669,3936796336.8,1.0,1.5,PASS,False,0.8813559322033898,-27.44,27.91,21.265,-48.705,,32.004,3.9412,1.6422,,141.87467999999998,0.0,0.0,102.66,108.43,0,92.55441008018327,,0.2608695652173913,0,1,55.0,7,-10.442392897966402,False,1.2525890127231376,,0.0032726508700405546,False,False,半导体,-48.705,-0.40748101200539233,32.0,61.66632302405498,1.0,0.0,61.67,Tier2
603139.SH,603139,康惠股份,20170421,主板,192250645.15,12.570079669519018,中药,未知,801155.SI,370000,38.15,,,6.9813,5.0777,381042.2,381042.2,161403052.2,False,1,0,False,False,40.99,-0.8833463237204575,59.02459358065861,-6.928519151012447,False,12.570079669519018,-3.057119871279157,16.18,-215.76,-15435941.29,-73.9276,,,-406161019.02,137.0219,3.9001,0,381042.2,161403052.2,1.0,1.5,PASS,False,0.13559322033898305,16.18,-215.76,7.69,16.18,ESP-Q,,6.9813,3.9001,,165.87102631578946,0.0,0.0,38.15,40.99,0,84.19243986254295,,0.9047619047619048,1,1,75.0,7,19.26055138536191,True,-0.8833463237204575,,-0.02658499947801483,False,False,中药,16.18,0.3486766833465954,50.0,72.75773195876289,0.7,0.0,50.93,Tier2
002926.SZ,002926,华西证券,20180205,主板,176089392.45000002,-3.157894736842126,证券,未知,801193.SI,490000,8.28,14.7824,13.9066,0.8615,1.1755,2173500.0,2173500.0,149443052.8,False,0,0,False,False,8.85,-0.8383233532934131,-6.015891032917153,-6.440677966101694,False,-3.157894736842126,-3.057119871279157,30.57,109.18,389355171.52,98.9192,,,3432819136.04,555.1582,1.5742,0,2173500.0,149443052.8,1.0,1.5,PASS,False,0.03389830508474576,30.57,109.18,31.015,-0.4450000000000003,,14.7824,0.8615,1.5742,0.4835590448151783,30.001145454545455,0.0,0.0,8.28,8.85,0,69.3012600229095,,0.3181818181818182,0,0,5.0,14,-1.274087111256167,False,-0.8383233532934131,,-0.009154590383788984,False,False,证券,-0.4450000000000003,-0.1345714697248011,32.0,29.690378006872848,1.0,0.0,29.69,Other
603496.SH,603496,恒为科技,20170607,主板,831465616.4499999,2.269553072625685,计算机设备,未知,801101.SI,710000,29.29,268.4447,192.7696,6.7259,8.0207,937892.8727,937892.8727,655740405.8,True,1,0,False,False,32.77,-3.0453492221118927,-2.981119576018554,-10.619469026548689,False,2.269553072625685,-3.057119871279157,16.4248,33.37,-6618538.12,-113.7794,,,72612141.25,531.3125,0.418,0,937892.8727,655740405.8,1.0,1.5,PASS,False,0.7288135593220338,16.4248,33.37,7.12,16.4248,ESP-Q,268.4447,6.7259,0.418,16.343864156641175,116.38087647058823,0.0,10.0,29.29,32.77,0,71.93585337915235,,0.5833333333333334,0,1,55.0,8,4.155375583448196,False,-3.0453492221118927,,-0.0015722532640622304,False,False,计算机设备,16.4248,-0.2634686827345377,32.0,55.480756013745705,0.7,10.0,28.84,Other
603728.SH,603728,鸣志电器,20170509,主板,561054254.05,15.03669568185697,电机,未知,801731.SI,630000,67.4,461.8618,416.6826,9.4946,4.1636,2823268.05,2823268.05,1028119588.1999999,True,0,0,False,False,69.8,3.708262809663032,-6.983163124482461,-3.4383954154727725,False,15.03669568185697,-3.057119871279157,96.14,-21.4,10910412.92,78.9629,,,131310931.46000001,-189.0967,0.4644,0,2823268.05,1028119588.1999999,1.0,1.5,PASS,False,0.9661016949152542,96.14,-21.4,-5.324999999999999,106.79,ESP-Q,461.8618,9.4946,0.4644,4.804054503848555,176.7947,0.0,10.0,67.4,69.8,0,87.7434135166094,CHASE,1.0,1,1,100.0,4,9.038161936844357,True,3.708262809663032,,0.004409350947380562,True,False,电机,106.79,-0.08736091685478635,32.0,82.72302405498282,0.7,10.0,47.91,Other
002876.SZ,002876,三利谱,20170525,主板,205701380.15,-2.5443588885169066,光学光电子,未知,801084.SI,270000,29.11,107.4989,99.6979,2.1092,7.3725,506179.0371,433569.05,171384617.60000005,False,0,0,False,False,31.99,-1.953519703603912,4.449228561176888,-9.002813379180996,False,-2.5443588885169066,-3.057119871279157,80.43,-21.15,55736881.75,167.2918,,,188619352.26999998,-268.382,1.3874,0,506179.0371,171384617.60000005,1.0,1.5,PASS,False,0.9491525423728814,80.43,-21.15,-19.355800000000002,119.14160000000001,ESP-Q,107.4989,2.1092,1.3874,1.3365522814870072,229.99712142857143,0.0,0.0,29.11,31.99,0,92.55441008018327,,0.25,0,0,5.0,7,-8.30205661229152,False,-1.953519703603912,,-0.0028039275407475387,False,False,光学光电子,119.14160000000001,1.2877989832515528,68.0,43.86632302405498,0.7,0.0,30.71,Other
603335.SH,603335,迪生力,20170620,主板,226849902.7,-6.105834464043425,汽车零部件,未知,801093.SI,280000,6.92,61.1122,57.7693,10.4948,3.4515,296276.0632,296276.0632,98417601.60000001,False,1,0,False,False,7.83,-5.593451568894958,10.366826156299847,-11.62196679438059,False,-6.105834464043425,-3.057119871279157,12.1742,22.3666,-19845234.76,,,,-292281287.33,,-6.7559,0,296276.0632,98417601.60000001,1.0,1.5,PASS,False,0.5932203389830508,12.1742,22.3666,-7.975999999999999,28.126199999999997,,61.1122,10.4948,-6.7559,5.019812390136518,74.48131470588235,0.0,0.0,6.92,7.83,0,75.94501718213058,,0.2972972972972973,0,0,5.0,23,-7.243983891666539,False,-5.593451568894958,,-0.005737592233258297,False,False,汽车零部件,28.126199999999997,0.17742661787036873,50.0,35.28350515463917,1.0,0.0,35.28,Other
603316.SH,603316,诚邦股份,20170619,主板,520872402.75,73.89917038927886,基础建设,未知,801723.SI,620000,27.25,,,13.0304,30.8039,720119.4,720119.4,830047384.0000001,True,5,4,True,True,27.25,46.42665233745298,96.60894660894661,0.0,False,73.89917038927886,-3.057119871279157,808.81,-8.7,23071531.28,98.2075,,,-111367538.41,-159.5829,4.3432,0,720119.4,830047384.0000001,1.0,1.5,PASS,False,0.0847457627118644,808.81,-8.7,-7.28,823.3699999999999,ESP-Q,,13.0304,4.3432,,58.68530769230769,0.0,0.0,27.25,27.25,0,78.23596792668958,CHASE,1.0,1,1,100.0,6,80.72065079566492,True,46.42665233745298,LOCK|突破型|OVERHEAT,0.02125419584471923,True,True,基础建设,823.3699999999999,3.932105725043377,97.79631717513013,93.03005381303291,0.7,0.0,65.12,Tier2
603331.SH,603331,百达精工,20170705,主板,204900604.45,-8.268733850129205,通用机械,未知,801072.SI,640000,14.2,,,2.7556,6.8308,287089.4031,287089.4031,270029273.6,True,1,1,False,False,16.28,-10.691823899371078,-28.282828282828287,-12.776412776412782,False,-8.268733850129205,-3.057119871279157,-98.84,-824.26,244329.72,40.2803,,,-121871465.03999999,-2822.7111,0.0582,1,287089.4031,270029273.6,1.0,1.5,PASS,False,0.7796610169491526,-98.84,-824.26,1.3,-100.14,ESP-Q,,2.7556,0.0582,,114.34343529411765,0.0,0.0,14.2,16.28,10,50.0,COV-LOW,0.18604651162790697,0,0,5.0,13,-16.571088249137887,False,-10.691823899371078,,-0.001053922744970482,False,False,通用机械,-100.14,-0.03673738292407889,32.0,23.9,0.7,10.0,6.73,Other
603488.SH,603488,展鹏科技,20170516,主板,200188119.8,-5.137289636846754,专用设备,未知,801074.SI,640000,10.71,,,4.0375,3.9888,312721.7612,312721.7612,130270175.0,True,0,0,False,False,13.18,-8.92857142857142,11.795407098121103,-18.74051593323216,False,-5.137289636846754,-3.057119871279157,-21.0901,-1387.685,-20343750.95,,,,-366410187.43,,-2.3811,0,312721.7612,130270175.0,1.0,1.5,PASS,False,0.6440677966101694,-21.0901,-1387.685,-10.094999999999999,-10.54505,,,4.0375,-2.3811,,147.6403775510204,0.0,0.0,10.71,13.18,0,93.24169530355097,,0.42592592592592593,0,0,5.0,17,-5.9357936106662965,False,-8.92857142857142,,-0.02192742805759538,False,False,专用设备,-10.54505,-0.25859090121789696,32.0,36.87250859106529,1.0,0.0,36.87,Other
002965.SZ,002965,祥鑫科技,20191025,主板,353410505.8999999,22.72727272727273,汽车零部件,未知,801093.SI,280000,38.07,65.1866,194.2251,2.3821,10.8487,1010303.0267,724912.608,512081276.8,True,1,1,False,False,38.59,6.281407035175879,9.711815561959636,-1.3474993521637835,False,22.72727272727273,-3.057119871279157,-125.27,-62.02,-20924047.34,,,,363203421.18,,-0.4014,0,1010303.0267,512081276.8,1.0,1.5,PASS,False,0.5932203389830508,-125.27,-62.02,-7.975999999999999,-62.635,,65.1866,2.3821,-0.4014,,74.48131470588235,0.0,0.0,38.07,38.59,0,95.87628865979381,CHASE,0.9459459459459459,1,1,100.0,23,21.589123299649614,True,6.281407035175879,OVERHEAT,0.029412321258122084,True,True,汽车零部件,-62.635,-0.16775553558629525,32.0,85.16288659793815,1.0,0.0,85.16,Tier2
002866.SZ,002866,传艺科技,20170426,主板,886343801.15,-19.84934086629002,电子制造,未知,801085.SI,270000,21.28,71.7728,99.224,2.9456,7.3366,616103.3608,385620.2128,304393994.1999999,False,1,1,False,False,30.0,-6.952339309138611,9.184197024114948,-29.066666666666663,False,-19.84934086629002,-3.057119871279157,-58.85,162.43,13246005.91,86.5883,,,146849798.35,903.788,0.7279,0,616103.3608,304393994.1999999,1.0,1.5,PASS,False,0.5084745762711864,-58.85,162.43,-24.905,-29.425,,71.7728,2.9456,0.7279,,72.22433125,0.0,0.0,21.28,30.0,0,96.79266895761741,,0.027777777777777776,0,0,5.0,11,-24.516297401904005,False,-6.952339309138611,,-0.030102302611165206,False,False,电子制造,-29.425,-0.42528194189355095,32.0,37.93780068728522,1.0,0.0,37.94,Other
603063.SH,603063,禾望电气,20170728,主板,2004027382.1499999,37.81818181818182,电气自动化设备,未知,801732.SI,630000,56.85,49.1971,54.7939,5.0429,8.1854,2612480.2952,2612480.2952,2271175977.0,False,3,2,False,True,66.36,-3.2505105513955024,93.498978897209,-14.330922242314648,False,37.81818181818182,-3.057119871279157,-59.32,32.34,39462544.13,77.1939,,,1101244405.93,-408.2154,0.9854,1,2612480.2952,2271175977.0,1.0,1.5,PASS,False,0.4067796610169492,-59.32,32.34,-25.5,-29.66,ESP-Q,49.1971,5.0429,0.9854,,54.13474375,0.0,0.0,56.85,66.36,10,86.25429553264605,CHASE,0.8823529411764706,1,1,85.0,6,38.69738671114819,True,-3.2505105513955024,突破型,-0.004310185617189308,True,False,电气自动化设备,-29.66,-0.46472543272420425,32.0,74.7762886597938,0.7,10.0,42.34,Other
605303.SH,605303,园林股份,20210301,主板,184710726.25,31.672597864768683,基础建设,未知,801723.SI,620000,29.6,,,5.6403,9.6255,477262.7277,477262.7277,269303591.20000005,False,1,0,False,False,30.26,14.065510597302522,61.30790190735696,-2.181097157964307,False,31.672597864768683,-3.057119871279157,19.4886,-6.4523,-13077385.67,,,,-338097216.16,,-1.3593,0,477262.7277,269303591.20000005,1.0,1.5,PASS,False,0.0847457627118644,19.4886,-6.4523,-7.28,34.0486,ESP-Q,,5.6403,-1.3593,,58.68530769230769,0.0,0.0,29.6,30.26,0,83.27605956471936,CHASE,0.9473684210526315,1,1,75.0,6,38.49407827115474,True,14.065510597302522,OVERHEAT,0.03176143832605883,True,True,基础建设,34.0486,-0.14205537353848238,32.0,68.88281786941582,0.7,0.0,48.22,Other
002886.SZ,002886,沃特股份,20170627,主板,328795633.6,16.695727986050567,塑料,未知,801036.SI,220000,26.77,109.4141,98.8327,3.8448,7.8916,704595.9435,559702.245,694407505.0,True,0,0,False,False,29.2,-2.120658135283371,10.71133167907361,-8.321917808219181,False,16.695727986050567,-3.057119871279157,129.42,38.7,10386315.29,79.8542,,,81017973.56,342.2293,0.7046,0,704595.9435,694407505.0,1.0,1.5,PASS,False,0.6779661016949152,129.42,38.7,-4.92,139.25999999999996,ESP-Q,109.4141,3.8448,0.7046,0.8454187915314482,184.85352307692307,0.0,0.0,26.77,29.2,0,90.26345933562429,CHASE,0.6470588235294118,0,1,55.0,6,7.4941943971190685,True,-2.120658135283371,,0.0047024119037427205,True,False,塑料,139.25999999999996,0.7587558673783783,50.0,64.57903780068729,0.7,0.0,45.21,Other
002879.SZ,002879,长缆科技,20170707,主板,157872329.05,-22.490706319702603,高低压设备,未知,801734.SI,630000,16.68,24.0799,24.28,1.9104,4.5607,322103.5435,228722.867,106737178.59999998,False,0,0,False,False,22.1,-6.292134831460682,-24.524886877828056,-24.524886877828056,False,-22.490706319702603,-3.057119871279157,-71.84,88.32,348640.4,25.7294,,,189539632.72,-617.4646,0.0772,0,322103.5435,106737178.59999998,1.0,1.5,PASS,False,0.4745762711864407,-71.84,88.32,10.365,-82.205,ESP-Q,24.0799,1.9104,0.0772,,142.6951,0.0,0.0,16.68,22.1,0,47.07903780068728,,0.0967741935483871,0,0,5.0,10,-17.012078986770632,False,-6.292134831460682,,-0.044292059777852506,False,False,高低压设备,-82.205,-0.6845391321200706,22.0,21.023711340206184,0.7,0.0,14.72,Other
603196.SH,603196,璞源材料,20170531,主板,191477594.14999998,-20.513595166163146,服装家纺,未知,801132.SI,350000,26.31,612.3615,322.6333,5.5263,2.3825,1101566.6546,623516.1699,118468872.59999998,True,0,0,False,False,35.35,-8.295573370512377,3.7460567823343727,-25.57284299858558,False,-20.513595166163146,-3.057119871279157,252.36,84.8,21674668.7,91.5606,,,212035.31999999785,94.9278,1.2396,0,1101566.6546,118468872.59999998,1.0,1.5,PASS,False,0.11864406779661017,252.36,84.8,17.065,252.36,|VAL-X,612.3615,5.5263,1.2396,2.4265394674274843,85.02447272727274,0.0,15.0,26.31,35.35,0,45.47537227949599,,0.0625,0,0,5.0,5,-22.61175731503524,False,-8.295573370512377,,-0.014354150588251569,False,False,服装家纺,252.36,1.3458193746043712,68.0,29.7426116838488,1.0,15.0,14.74,Other
603978.SH,603978,深圳新星,20170807,主板,561139075.8499999,27.598425196850386,金属非金属新材料,未知,801051.SI,240000,32.41,,,4.1248,7.9331,684156.6231,684156.6231,595325160.5999999,True,1,0,False,False,34.68,-4.395280235988208,30.790960451977377,-6.545559400230694,False,27.598425196850386,-3.057119871279157,3933.4,73.3422,18312651.14,101.509,,,-155956930.95,557.6938,1.095,0,684156.6231,595325160.5999999,1.0,1.5,PASS,False,0.8305084745762712,3933.4,73.3422,22.085,3933.4,,,4.1248,1.095,,108.89996666666667,0.0,0.0,32.41,34.68,0,96.33447880870561,CHASE,0.875,1,1,100.0,5,29.465140172538423,True,-4.395280235988208,,-0.016536609176574575,True,False,金属非金属新材料,2014.9280000000006,2.5357185610011985,82.0,95.30034364261168,1.0,0.0,95.3,Tier2
601108.SH,601108,财通证券,20171024,主板,478042196.65,-2.0706455542022106,证券,未知,801193.SI,490000,8.04,14.184,12.6149,0.979,2.0072,3733586.3661,3733586.3661,450077882.59999996,False,0,0,False,False,9.01,-2.4271844660194275,-7.159353348729802,-10.765815760266372,False,-2.0706455542022106,-3.057119871279157,118.75,14.77,585936354.08,94.9531,,,6220629974.04,-61.7022,1.6139,0,3733586.3661,450077882.59999996,1.0,1.5,PASS,False,0.03389830508474576,118.75,14.77,31.015,118.75,ESP-Q,14.184,0.979,1.6139,0.11944421052631578,30.001145454545455,0.0,0.0,8.04,9.01,0,78.46506300114548,,0.5,0,0,5.0,14,-0.18683792861625137,False,-2.4271844660194275,,-0.0015949684440161526,False,False,证券,118.75,1.4738580672783494,68.0,39.639518900343646,0.7,0.0,27.75,Other
001332.SZ,001332,锡装股份,20220920,主板,170695091.30000004,11.920874544508052,专用设备,未知,801074.SI,640000,64.5,31.3536,26.1804,2.6804,5.4364,712660.5,309622.5815,164141972.79999998,True,1,0,False,False,69.3,-3.022101939557964,15.07582515611061,-6.926406926406925,False,11.920874544508052,-3.057119871279157,104.59,-13.16,88525061.25,96.9685,,,606728307.39,-59.5974,3.4969,0,712660.5,164141972.79999998,1.0,1.5,PASS,False,0.6440677966101694,104.59,-13.16,-10.094999999999999,124.78,ESP-Q,31.3536,2.6804,3.4969,0.2997762692418013,147.6403775510204,0.0,0.0,64.5,69.3,0,50.0,COV-LOW,0.7962962962962963,1,1,100.0,17,11.12237057068851,True,-3.022101939557964,,-0.015756850442976363,False,False,专用设备,124.78,0.20145999849067905,50.0,75.0,0.7,0.0,52.5,Tier2
