ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,vol_shrink,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier
002402.SZ,002402,和而泰,20100511,,主板,L,1241143529.3999999,0.09578544061303873,未知,未知,,,31.35,43.6931,43.655,4.2025,5.286,2898741.0235,2566201.601,1370792958.8,True,0,0,False,False,33.92,30.58,-6.3620071684587725,-14.577656675749317,-7.576650943396224,False,0.09578544061303873,1.410939133031408,1.71,85.82,164511669.91,96.7856,,,1714849877.97,-16.3189,2.4977,0,2898741.0235,1370792958.8,1.0,1.5,PASS,False,0.4444444444444444,1.71,85.82,1.0,1.71,ESP-Q,43.6931,4.2025,2.4977,25.55152046783626,99.46392506573181,0.0,0.0,31.35,33.92,False,0,73.25315005727376,,0.44954128440366975,0,0,5.0,393,-1.6685286766422558,False,-6.3620071684587725,,-0.03738852729445007,False,False,独立池,1.71,0.0,20.865755241601907,28.64909606550251,0.7,0.0,20.05,Other
002409.SZ,002409,雅克科技,20100525,,主板,L,1638150849.7,24.822859797885922,未知,未知,,,107.46,51.127,50.8011,6.313,12.0119,5114318.8278,3422845.4393,2992937584.6000004,True,1,1,False,False,114.8,80.25,13.654151242728707,18.884832392963812,-6.39372822299652,False,24.822859797885922,1.410939133031408,-3.81,5.91,244385624.22,91.6373,,,2521716206.29,-11.9372,3.3401,0,5114318.8278,2992937584.6000004,1.0,1.5,PASS,False,0.4444444444444444,-3.81,5.91,1.0,-4.8100000000000005,ESP-Q,51.127,6.313,3.3401,,99.46392506573181,0.0,0.0,107.46,114.8,False,0,73.25315005727376,CHASE,0.8876146788990825,1,1,100.0,393,23.058545680630626,True,13.654151242728707,OVERHEAT,0.0050257145858208065,True,True,独立池,-4.8100000000000005,0.0,20.770496953721775,76.13004440792648,0.7,0.0,53.29,Tier2
002416.SZ,002416,爱施德,20100528,,主板,L,499286638.9,-6.929955290611023,未知,未知,,,12.49,41.3441,41.1416,2.5867,2.5555,1547862.9757,1528656.4757,388331417.59999996,False,0,0,False,False,14.5,12.39,-8.698830409356717,-7.822878228782293,-13.862068965517238,False,-6.929955290611023,1.410939133031408,-1.47,-24.94,114951714.26,89.8386,,,980125546.51,-866.6662,2.161,0,1547862.9757,388331417.59999996,1.0,1.5,PASS,False,0.4444444444444444,-1.47,-24.94,1.0,-2.4699999999999998,ESP-Q,41.3441,2.5867,2.161,,99.46392506573181,0.0,0.0,12.49,14.5,True,0,88.31615120274914,,0.20336391437308868,0,0,5.0,393,-8.694269407866317,False,-8.698830409356717,,-0.06557246900083438,False,False,独立池,-2.4699999999999998,0.0,20.80468474415728,33.155782309656196,0.7,0.0,23.21,Other
002415.SZ,002415,海康威视,20100528,,主板,L,2464607783.9500003,-0.2409638554217053,未知,未知,,,33.12,21.3831,20.3202,3.5269,0.6837,30354054.5736,29961684.0168,2608399418.0,False,0,0,False,False,37.09,32.75,-6.334841628959287,1.782421634910869,-10.703693717983299,False,-0.2409638554217053,1.410939133031408,37.44,15.98,2647647238.1,95.199,,,30810777414.54,-57.505,3.2833,0,30354054.5736,2608399418.0,1.0,1.5,PASS,False,0.4444444444444444,37.44,15.98,1.0,37.44,ESP-Q,21.3831,3.5269,3.2833,0.5711298076923077,99.46392506573181,10.0,0.0,33.12,37.09,False,0,90.60710194730814,,0.43577981651376146,0,0,5.0,393,-2.005277972677,False,-6.334841628959287,,-0.04721950520906035,False,False,独立池,37.44,0.0,21.38777650325176,33.95968588484279,0.7,0.0,33.77,Other
002414.SZ,002414,高德红外,20100716,,主板,L,1469961367.4500003,6.8807339449541205,未知,未知,,,13.98,87.0089,61.6437,8.0603,2.2313,5970489.079,4751260.1785,1278533465.8,False,0,0,False,False,15.52,12.77,-6.363027461486936,-15.985576923076927,-9.922680412371133,False,6.8807339449541205,1.410939133031408,430.69,225.07,351779124.36,96.1404,,,1656946057.6100001,-25.0006,5.0649,0,5970489.079,1278533465.8,1.0,1.5,PASS,False,0.4444444444444444,430.69,225.07,1.0,430.69,ESP-Q,87.0089,8.0603,5.0649,0.2020221040655692,99.46392506573181,0.0,0.0,13.98,15.52,False,0,73.25315005727376,,0.6437308868501529,0,1,40.0,393,5.1164198276988255,True,-6.363027461486936,,-0.06126405170499021,False,False,独立池,430.69,0.0,27.133224618107775,47.40258994080368,0.7,0.0,33.18,Other
002413.SZ,002413,雷科防务,20100528,,主板,L,1703346167.7499998,-6.157270029673589,未知,未知,,,12.65,,,5.0749,4.7354,1668966.0171,1638719.5787,1276610462.0,False,0,0,False,False,15.5,12.48,-8.53217642805495,-17.85714285714286,-18.387096774193544,False,-6.157270029673589,1.410939133031408,51.75,75.0,-19087887.3,,,,-278754726.53,,-0.4844,0,1668966.0171,1276610462.0,1.0,1.5,PASS,False,0.4444444444444444,51.75,75.0,1.0,51.75,,,5.0749,-0.4844,,99.46392506573181,0.0,0.0,12.65,15.5,True,0,73.25315005727376,,0.23318042813455658,0,0,5.0,393,-7.921584146928884,False,-8.53217642805495,,-0.059888424697002514,False,False,独立池,51.75,0.0,21.596847990915048,28.795314615365136,1.0,0.0,28.8,Other
002422.SZ,002422,科伦药业,20100603,,主板,L,579606524.85,-12.100840336134466,未知,未知,,,31.38,29.3306,31.7672,2.1008,0.7775,4991871.4307,4075053.3711,485742074.0,True,0,0,False,False,36.15,31.03,-5.453449834287428,-1.6609213412723367,-13.195020746887964,False,-12.100840336134466,1.410939133031408,-32.42,-44.99,381454885.0,84.0763,,,4110415014.0,70.0189,1.857,0,4991871.4307,485742074.0,1.0,1.5,PASS,False,0.4444444444444444,-32.42,-44.99,1.0,-33.42,,29.3306,2.1008,1.857,,99.46392506573181,0.0,0.0,31.38,36.15,False,0,73.25315005727376,,0.07415902140672782,0,0,5.0,393,-13.86515445338976,False,-5.453449834287428,,-0.015255689094420013,False,False,独立池,-33.42,0.0,20.352500080063717,28.54644503319487,1.0,0.0,28.55,Other
002428.SZ,002428,云南锗业,20100608,,主板,L,8305539762.900001,58.05774278215223,未知,未知,,,90.33,2928.4395,3096.3157,40.1556,18.1627,5899632.96,5898870.8006,10517793257.000002,True,5,2,False,True,105.17,55.51,-2.0281995661605268,157.6440387906446,-14.110487781686798,False,58.05774278215223,1.410939133031408,-32.14,-126.02,4846970.85,53.2218,,,7961547.22,250.3565,0.622,0,5899632.96,10517793257.000002,1.0,1.5,PASS,False,0.4444444444444444,-32.14,-126.02,1.0,-33.14,ESP-Q,2928.4395,40.1556,0.622,,99.46392506573181,0.0,0.0,90.33,105.17,False,0,73.25315005727376,CHASE,0.9870030581039755,1,1,100.0,393,56.293428664896936,True,-2.0281995661605268,突破型,-0.026526379926201386,True,False,独立池,-33.14,0.0,20.356590926782495,76.04726320253863,0.7,0.0,53.23,Tier2
002426.SZ,002426,胜利精密,20100608,,主板,L,626144272.5500001,2.7027027027026973,未知,未知,,,3.8,,,7.876,8.2587,1292997.8481,1292987.9586,761756537.7999998,True,0,0,False,False,4.16,3.52,-3.797468354430389,-6.4039408866995,-8.653846153846157,False,2.7027027027026973,1.410939133031408,-136.39,16.34,-77989644.96,,,,-889364566.2099999,,-4.4992,0,1292997.8481,761756537.7999998,1.0,1.5,PASS,False,0.4444444444444444,-136.39,16.34,1.0,-137.39,,,7.876,-4.4992,,99.46392506573181,0.0,0.0,3.8,4.16,False,0,88.43069873997709,,0.5290519877675841,0,0,5.0,393,0.9383885854474028,False,-3.797468354430389,,-0.031986637095363826,False,False,独立池,-137.39,0.0,18.83348103238011,32.795905828469145,1.0,0.0,32.8,Other
002456.SZ,002456,欧菲光,20100803,,主板,L,634646404.75,-6.4171122994652325,未知,未知,,,8.75,705.7407,,7.8361,2.0895,2938296.0688,2902721.4221,634943221.1999999,True,0,0,False,False,9.65,8.36,-2.777777777777779,-11.437246963562764,-9.32642487046632,False,-6.4171122994652325,1.410939133031408,-194.44,-134.95,-253466762.56,,,,-569281847.23,,-6.3659,0,2938296.0688,634943221.1999999,1.0,1.5,PASS,False,0.4444444444444444,-194.44,-134.95,1.0,-195.44,,705.7407,7.8361,-6.3659,,99.46392506573181,0.0,0.0,8.75,9.65,False,0,90.60710194730814,,0.22018348623853212,0,0,5.0,393,-8.181426416720527,False,-2.777777777777779,,-0.010605373166899152,False,False,独立池,-195.44,0.0,17.985360846576185,33.279202753507676,1.0,0.0,33.28,Other
002430.SZ,002430,杭氧股份,20100610,,主板,L,877915112.4000002,6.616862326574169,未知,未知,,,29.97,30.9019,29.681,2.9118,2.2936,2932141.2307,2930878.8943,890198519.0000001,True,0,0,False,False,33.43,27.54,-3.197674418604657,-3.6644165863066513,-10.349985043374222,False,6.616862326574169,1.410939133031408,13.04,5.68,251578025.2,94.8971,,,2351000166.32,137.0247,2.6433,0,2932141.2307,890198519.0000001,1.0,1.5,PASS,False,0.4444444444444444,13.04,5.68,1.0,13.04,,30.9019,2.9118,2.6433,2.3697776073619634,99.46392506573181,0.0,0.0,29.97,33.43,False,0,95.30355097365405,,0.6376146788990825,0,1,55.0,393,4.852548209318874,False,-3.197674418604657,,-0.012214275118736172,False,False,独立池,13.04,0.0,21.031288432043908,60.297322978504994,1.0,0.0,60.3,Tier2
002459.SZ,002459,晶澳科技,20100810,,主板,L,595354777.35,-4.511970534069986,未知,未知,,,10.37,,,1.6519,3.0933,3432172.3561,3428092.5565,863730652.8000001,False,0,0,False,False,11.39,10.28,-5.898366606170602,-18.41070023603463,-8.95522388059703,False,-4.511970534069986,1.410939133031408,-1.37,-17.75,-1425222988.86,,,,-12191009861.8,,-4.8893,0,3432172.3561,863730652.8000001,1.0,1.5,PASS,False,0.4444444444444444,-1.37,-17.75,1.0,-2.37,,,1.6519,-4.8893,,99.46392506573181,0.0,0.0,10.37,11.39,False,0,77.20504009163804,,0.2874617737003058,0,0,5.0,393,-6.27628465132528,False,-5.898366606170602,,-0.007905369664783474,False,False,独立池,-2.37,0.0,20.806145760842558,29.822741179659925,1.0,0.0,29.82,Other
002432.SZ,002432,九安医疗,20100610,,主板,L,2590454892.9,-1.5877216194760568,未知,未知,,,74.38,15.262,15.0807,1.6003,5.7587,3459500.4527,3454877.282,2579995570.7999997,True,1,0,False,False,94.94,68.62,1.7231947483588472,74.84720263281616,-21.655782599536554,False,-1.5877216194760568,1.410939133031408,49.85,36.39,345084121.26,117.5622,,,5096018717.0,-23.7233,1.3511,0,3459500.4527,2579995570.7999997,1.0,1.5,PASS,False,0.4444444444444444,49.85,36.39,1.0,49.85,ESP-Q,15.262,1.6003,1.3511,0.30615847542627883,99.46392506573181,0.0,0.0,74.38,94.94,False,0,84.65063001145475,,0.3853211009174312,0,0,5.0,393,-3.3520357367313514,False,1.7231947483588472,,-0.007778633601823977,False,False,独立池,49.85,0.0,21.569088673894765,32.20900673821538,0.7,0.0,22.55,Other
002434.SZ,002434,万里扬,20100618,,主板,L,169170069.55,-5.797101449275354,未知,未知,,,7.8,42.6428,50.1318,1.7287,2.3518,1023828.0,1022829.834,200384449.99999997,True,0,0,False,False,8.37,7.06,0.25706940874035134,-20.24539877300613,-6.810035842293905,False,-5.797101449275354,1.410939133031408,-52.87,-141.67,43801435.79,60.9127,,,359278313.81,-12.1276,1.2216,0,1023828.0,200384449.99999997,1.0,1.5,PASS,False,0.4444444444444444,-52.87,-141.67,1.0,-53.87,ESP-Q,42.6428,1.7287,1.2216,,99.46392506573181,0.0,0.0,7.8,8.37,False,0,77.20504009163804,,0.24388379204892965,0,0,5.0,393,-7.561415566530648,False,0.25706940874035134,,-0.0004731405292746167,False,False,独立池,-53.87,0.0,20.053722167924352,29.672256461076284,0.7,0.0,20.77,Other
002436.SZ,002436,兴森科技,20100618,,主板,L,4332736021.500001,27.489878542510127,未知,未知,,,31.49,396.6232,370.8658,10.0281,9.0283,5352272.0499,4779962.9272,4768226487.200001,True,1,1,False,False,34.74,24.57,-5.064817606270733,40.76888690210101,-9.355210132412218,False,27.489878542510127,1.410939133031408,308.32,172.03,28173909.69,150.3034,,,364630152.78999996,,0.3508,0,5352272.0499,4768226487.200001,1.0,1.5,PASS,False,0.4444444444444444,308.32,172.03,1.0,308.32,,396.6232,10.0281,0.3508,1.2864011416709913,99.46392506573181,0.0,0.0,31.49,34.74,False,0,92.78350515463917,CHASE,0.9029051987767585,1,1,100.0,393,25.72556442525483,True,-5.064817606270733,,-0.007075024659745126,True,False,独立池,308.32,0.0,25.345378500333,82.90412724645836,1.0,0.0,82.9,Tier2
002440.SZ,002440,闰土股份,20100706,,主板,L,443005803.29999995,-14.944491887275834,未知,未知,,,9.96,16.725,13.9018,1.1058,3.5175,1119503.9054,942573.9903,326429415.00000006,False,0,0,False,False,12.65,9.88,-5.592417061611377,-31.452167928423947,-21.26482213438735,False,-14.944491887275834,1.410939133031408,236.83,68.32,148670706.56,80.9209,,,834991402.2,6.6378,1.8314,0,1119503.9054,326429415.00000006,1.0,1.5,PASS,False,0.4444444444444444,236.83,68.32,1.0,236.83,,16.725,1.1058,1.8314,0.07062027614744754,99.46392506573181,0.0,0.0,9.96,12.65,True,0,77.20504009163804,,0.04128440366972477,0,0,5.0,393,-16.70880600453113,False,-5.592417061611377,,-0.021379168496566965,False,False,独立池,236.83,0.0,24.300897672027705,30.521691561896954,1.0,0.0,30.52,Other
002437.SZ,002437,誉衡药业,20100623,,主板,L,434999868.85,-19.437340153452688,未知,未知,,,3.15,18.6362,17.0662,2.9414,3.0002,702408.4597,661548.4631,235726522.40000004,True,0,0,False,False,3.99,3.13,-5.97014925373135,-9.221902017291072,-21.052631578947377,False,-19.437340153452688,1.410939133031408,26.56,8.64,62942231.17,66.3066,,,546905319.69,67.7832,4.0552,0,702408.4597,235726522.40000004,1.0,1.5,PASS,False,0.4444444444444444,26.56,8.64,1.0,26.56,ESP-Q,18.6362,2.9414,4.0552,0.701664156626506,99.46392506573181,10.0,0.0,3.15,3.99,True,0,72.16494845360825,,0.0191131498470948,0,0,5.0,393,-21.201654270707984,False,-5.97014925373135,,-0.02548690853650698,False,False,独立池,26.56,0.0,21.228817887893502,28.39524811366117,0.7,0.0,29.88,Other
002443.SZ,002443,金洲管道,20100706,,主板,L,422281084.65,35.643564356435654,未知,未知,,,12.33,46.5968,42.3931,1.8318,7.7815,641820.2962,639998.535,396889663.6,True,1,0,False,False,12.54,9.0,2.750000000000008,43.87397899649941,-1.674641148325351,False,35.643564356435654,1.410939133031408,45.89,-31.98,35305024.33,88.4492,,,305240198.44,52.1921,1.146,0,641820.2962,396889663.6,1.0,1.5,PASS,False,0.4444444444444444,45.89,-31.98,1.0,45.89,ESP-Q,46.5968,1.8318,1.146,1.0154020483765527,99.46392506573181,0.0,0.0,12.33,12.54,False,0,74.45589919816724,CHASE,0.9434250764525994,1,1,100.0,393,33.87925023918036,True,2.750000000000008,OVERHEAT,0.019386898158024704,True,True,独立池,45.89,0.0,21.511232413157757,76.63901624208172,0.7,0.0,53.65,Tier2
002613.SZ,002613,北玻股份,20110830,,主板,L,244302417.54999998,5.277044854881274,未知,未知,,,3.99,140.0359,415.6556,1.9893,6.2902,439126.9081,308695.0945,242356184.59999996,False,1,0,False,False,4.6,3.75,-7.20930232558139,-4.316546762589923,-13.260869565217382,False,5.277044854881274,1.410939133031408,-103.31,-66.56,-669936.55,-38.8651,,,61561824.849999994,7585.3161,0.0781,0,439126.9081,242356184.59999996,1.0,1.5,PASS,False,0.4444444444444444,-103.31,-66.56,1.0,-104.31,ESP-Q,140.0359,1.9893,0.0781,,99.46392506573181,0.0,0.0,3.99,4.6,False,0,96.10538373424971,,0.6093272171253823,0,1,40.0,393,3.5127307376259798,False,-7.20930232558139,,-0.023837683858525915,False,False,独立池,-104.31,0.0,19.316785351870095,52.69497219064893,0.7,0.0,36.89,Other
002439.SZ,002439,启明星辰,20100623,,主板,L,835335142.75,6.11295681063122,未知,未知,,,15.97,,,1.7764,6.5608,1934606.1274,1163572.924,876675140.5999999,True,0,0,False,False,17.15,14.4,-2.7405602923264327,11.36680613668062,-6.880466472303192,False,6.11295681063122,1.410939133031408,236.11,-294.68,70056074.71,143.8149,,,-900183005.6800001,-76.0649,0.4483,0,1934606.1274,876675140.5999999,1.0,1.5,PASS,False,0.4444444444444444,236.11,-294.68,1.0,236.11,ESP-Q,,1.7764,0.4483,,99.46392506573181,0.0,0.0,15.97,17.15,False,0,72.16494845360825,,0.6269113149847095,0,1,55.0,393,4.3486426933759255,False,-2.7405602923264327,,-0.035185221855721344,False,False,独立池,236.11,0.0,24.290378351893704,54.007560206461214,0.7,0.0,37.81,Other
603002.SH,603002,宏昌电子,20120518,,主板,L,1356967559.9,17.546583850931686,未知,未知,,,15.14,485.4155,584.3185,4.9685,10.1337,1716994.8626,1716994.8626,1380580922.4,True,1,1,False,False,17.53,12.51,-1.1103853690398457,62.272240085744926,-13.633770678836289,False,17.546583850931686,1.410939133031408,-112.88,-29.51,-795763.89,-169.8421,,,65072574.44,,0.0136,0,1716994.8626,1380580922.4,1.0,1.5,PASS,False,0.4444444444444444,-112.88,-29.51,1.0,-113.88,ESP-Q,485.4155,4.9685,0.0136,,99.46392506573181,0.0,0.0,15.14,17.53,False,0,93.92898052691866,CHASE,0.8264525993883792,1,1,100.0,393,15.782269733676392,True,-1.1103853690398457,,0.006296820281299981,True,False,独立池,-113.88,0.0,19.17696605508898,82.0140873690934,0.7,0.0,57.41,Tier2
601012.SH,601012,隆基绿能,20120411,,主板,L,2383164955.8999996,-10.241657077100108,未知,未知,,,15.6,,,2.3422,3.2431,11821783.0598,11821771.2881,3207794614.0,False,0,0,False,False,17.8,15.55,-6.080674292594823,-18.665276329509904,-12.35955056179776,False,-10.241657077100108,1.410939133031408,-7.6273,15.8366,-2134583913.86,,,,-17254555245.12,,-3.6495,0,11821783.0598,3207794614.0,1.0,1.5,PASS,False,0.4444444444444444,-7.6273,15.8366,1.0,-8.6273,,,2.3422,-3.6495,,99.46392506573181,0.0,0.0,15.6,17.8,False,0,74.3413516609393,,0.11162079510703364,0,0,5.0,393,-12.005971194355402,False,-6.080674292594823,,-0.005712597683155883,False,False,独立池,-8.6273,0.0,20.71472556379465,28.94535061104072,1.0,0.0,28.95,Other
002444.SZ,002444,巨星科技,20100713,,主板,L,486747058.44999987,12.589227774172617,未知,未知,,,34.7,16.5152,16.163,2.1674,1.0228,4144839.2915,3979149.7272,503834460.2,False,0,0,False,False,36.85,30.7,-2.060400790290706,-3.2887402452619785,-5.834464043419263,False,12.589227774172617,1.410939133031408,9.31,0.94,505437476.46,98.0685,,,6120930936.93,12.445,2.717,0,4144839.2915,503834460.2,1.0,1.5,PASS,False,0.4444444444444444,9.31,0.94,1.0,9.31,ESP-Q,16.5152,2.1674,2.717,1.773920515574651,99.46392506573181,10.0,0.0,34.7,36.85,False,0,73.25315005727376,,0.7576452599388379,1,1,75.0,393,10.824913656917323,True,-2.060400790290706,,-0.012766553809497119,False,False,独立池,9.31,0.0,20.976792509683037,63.67130351911874,0.7,0.0,54.57,Tier2
002466.SZ,002466,天齐锂业,20100831,,主板,L,7001982819.65,11.82847896440129,未知,未知,,,69.11,255.9317,52.9904,2.5544,4.7449,11840051.8164,10198086.0967,5890612080.400001,True,0,0,False,False,82.49,61.5,-10.675972599198658,37.259185700099295,-16.220147896714753,False,11.82847896440129,1.410939133031408,3987.18,104.53,1815751653.83,96.787,,,2247503625.95,6.9364,4.2273,0,11840051.8164,5890612080.400001,1.0,1.5,PASS,False,0.4444444444444444,3987.18,104.53,1.0,3987.18,,255.9317,2.5544,4.2273,0.06418864962203864,99.46392506573181,0.0,0.0,69.11,82.49,False,0,73.25315005727376,,0.7408256880733946,1,1,100.0,393,10.064164847145996,True,-10.675972599198658,,-0.050649952152340694,False,False,独立池,1995.8175999999994,0.0,50.0,81.97594501718213,1.0,0.0,81.98,Tier2
002445.SZ,002445,中南文化,20100713,,主板,L,715197635.0,26.488095238095234,未知,未知,,,4.25,135.2749,192.6069,4.4209,17.4913,1010058.2007,1005680.0385,898559659.4,True,0,0,False,False,4.27,3.31,9.819121447028412,51.7857142857143,-0.4683840749414414,False,26.488095238095234,1.410939133031408,-77.78,-25.55,2727947.57,10.3591,,,114631354.18,-265.8471,1.1594,0,1010058.2007,898559659.4,1.0,1.5,PASS,False,0.4444444444444444,-77.78,-25.55,1.0,-78.78,ESP-Q,135.2749,4.4209,1.1594,,99.46392506573181,0.0,0.0,4.25,4.27,False,0,72.39404352806415,CHASE,0.8983180428134556,1,1,100.0,393,24.723781120839938,True,9.819121447028412,OVERHEAT,0.02359516090901342,True,True,独立池,-78.78,0.0,19.689782911621585,75.65616964074356,0.7,0.0,52.96,Tier2
601118.SH,601118,海南橡胶,20110107,,主板,L,392195601.5499999,9.256449165402136,未知,未知,,,7.2,,,3.221,1.6655,3081188.0138,3081188.0138,513901137.79999995,True,0,0,False,False,7.95,6.45,-3.0955585464333746,4.046242774566489,-9.433962264150942,False,9.256449165402136,1.410939133031408,-122.3425,-58.45,-220806856.65,,,,-1752969561.71,,-1.3246,0,3081188.0138,513901137.79999995,1.0,1.5,PASS,False,0.4444444444444444,-122.3425,-58.45,1.0,-123.3425,,,3.221,-1.3246,,99.46392506573181,0.0,0.0,7.2,7.95,False,0,73.25315005727376,,0.6926605504587156,0,1,55.0,393,7.492135048146842,True,-3.0955585464333746,,0.0017293597858389581,False,False,独立池,-123.3425,0.0,19.038717351244543,53.283688487431036,1.0,0.0,53.28,Tier2
002458.SZ,002458,益生股份,20100810,,主板,L,235923363.4,-9.217046580773037,未知,未知,,,9.16,79.2512,46.5147,2.9566,3.2154,1310972.8237,885209.1849,223895816.79999998,True,0,0,False,False,12.11,8.86,-20.27850304612707,-6.0512820512820475,-24.360033030553254,False,-9.217046580773037,1.410939133031408,812.53,-66.08,102528565.08,99.299,,,314525912.71,149.8121,2.3561,0,1310972.8237,223895816.79999998,1.0,1.5,PASS,False,0.4444444444444444,812.53,-66.08,1.0,812.53,ESP-Q,79.2512,2.9566,2.3561,0.09753633711986019,99.46392506573181,0.0,0.0,9.16,12.11,False,0,73.25315005727376,,0.13914373088685014,0,0,5.0,393,-10.98136069802833,False,-20.27850304612707,,-0.007378386965866526,False,False,独立池,812.53,0.0,32.711970729173565,31.01833916301684,0.7,0.0,21.71,Other
002457.SZ,002457,青龙管业,20100803,,主板,L,263596768.54999998,9.990917347865569,未知,未知,,,12.11,31.1544,31.3906,1.5906,9.7867,403852.5148,403590.3926,337271959.4,True,0,0,False,False,12.39,10.53,2.627118644067794,-7.345065034429998,-2.25988700564973,False,9.990917347865569,1.410939133031408,14.06,-51.25,-6463581.32,,,,166155684.53,,-0.2494,0,403852.5148,337271959.4,1.0,1.5,PASS,False,0.4444444444444444,14.06,-51.25,1.0,14.06,ESP-Q,31.1544,1.5906,-0.2494,2.215817923186344,99.46392506573181,0.0,0.0,12.11,12.39,False,0,35.39518900343643,CAT-0,0.7079510703363915,1,1,100.0,393,8.226603230610275,True,2.627118644067794,,-0.0021511127103480587,False,False,独立池,14.06,0.0,21.046190802233745,64.82779486147768,0.35,0.0,22.69,Other
601000.SH,601000,唐山港,20100705,,主板,L,198657113.05,-4.583333333333329,未知,未知,,,4.58,13.5815,12.9995,1.2381,0.7968,2714075.3052,2714075.3052,215278620.8,False,0,0,False,False,4.95,4.52,-4.781704781704777,7.511737089201875,-7.4747474747474785,False,-4.583333333333329,1.410939133031408,23.62,1.33,470332183.03,99.8862,,,4662300453.63,79.7562,2.1697,0,2714075.3052,215278620.8,1.0,1.5,PASS,False,0.4444444444444444,23.62,1.33,1.0,23.62,ESP-Q,13.5815,1.2381,2.1697,0.575,99.46392506573181,0.0,0.0,4.58,4.95,False,0,73.25315005727376,,0.2851681957186544,0,0,5.0,393,-6.347647450588623,False,-4.781704781704777,,0.005053822339271562,False,False,独立池,23.62,0.0,21.185863997346328,28.713117816651394,0.7,0.0,20.1,Other
002452.SZ,002452,长高电新,20100720,,主板,L,291357805.59999996,-1.5496809480401108,未知,未知,,,10.8,19.5533,18.3148,2.4153,5.6163,669958.6518,556466.0256,388200242.6,True,0,0,False,False,11.67,10.54,-4.424778761061942,6.719367588932812,-7.455012853470433,False,-1.5496809480401108,1.410939133031408,79.83,0.44,54558125.98,96.3578,,,588532704.27,106.2304,2.0521,0,669958.6518,388200242.6,1.0,1.5,PASS,False,0.4444444444444444,79.83,0.44,1.0,79.83,ESP-Q,19.5533,2.4153,2.0521,0.24493674057371917,99.46392506573181,0.0,0.0,10.8,11.67,False,0,85.6815578465063,,0.38837920489296635,0,0,5.0,393,-3.3139950652954053,False,-4.424778761061942,,-0.020414593778061402,False,False,独立池,79.83,0.0,22.007101476141134,32.60588764918012,0.7,0.0,22.82,Other
002453.SZ,002453,华软科技,20100720,,主板,L,186993559.19999996,28.838174273858908,未知,未知,,,6.21,,,6.7613,6.0401,504479.9852,374245.8705,271431178.59999996,True,2,2,False,False,6.77,4.7,-4.461538461538462,1.4705882352941124,-8.27178729689807,False,28.838174273858908,1.410939133031408,-52.81,5.98,-38268472.45,,,,-511225662.13,,-5.0039,0,504479.9852,271431178.59999996,1.0,1.5,PASS,False,0.4444444444444444,-52.81,5.98,1.0,-53.81,,,6.7613,-5.0039,,99.46392506573181,0.0,0.0,6.21,6.77,False,0,87.7434135166094,CHASE,0.9090214067278287,1,1,100.0,393,27.07386015660361,True,-4.461538461538462,,-0.02094162351269863,True,False,独立池,-53.81,0.0,20.05459877793552,80.33394381056992,1.0,0.0,80.33,Tier2
002460.SZ,002460,赣锋锂业,20100810,,主板,L,6431143030.55,-5.001825483753198,未知,未知,,,78.06,101.4692,43.0017,3.5229,4.6052,16366796.5176,9454768.0046,4851297648.599999,True,0,0,False,False,91.67,78.0,-8.35876966424044,19.779039435323,-14.846732846078325,False,-5.001825483753198,1.410939133031408,685.83,56.56,1418844330.93,77.2255,,,-821417745.0399998,35.102,4.0113,0,16366796.5176,4851297648.599999,1.0,1.5,PASS,False,0.4444444444444444,685.83,56.56,1.0,685.83,ESP-Q,101.4692,3.5229,4.0113,0.14795094994386362,99.46392506573181,0.0,0.0,78.06,91.67,True,0,72.16494845360825,,0.2714067278287462,0,0,5.0,393,-6.766139601008492,False,-8.35876966424044,,-0.04815562884229284,False,False,独立池,685.83,0.0,30.860862588926246,30.32165705386772,0.7,0.0,21.23,Other
