subset,period_split,group_type,group_field,group_value,variant,window,sample_count,available_count,mean_return_pct,median_return_pct,std_pct,monthly_t,sharpe_monthly,win_rate_pct
tier1_only,discovery,score,final_score_bucket_fine,70_75,t1_net,5,58,58,-0.09242496599805076,0.6912069087562857,6.615237539187994,0.6402641887071953,0.21342139623573175,51.724137931034484
tier1_only,discovery,score,final_score_bucket_fine,75_80,t1_net,5,6,6,-1.4431026387502073,-1.7401449859041418,4.569628026052921,-0.3215052299447234,-0.1607526149723617,33.33333333333333
tier1_only,discovery,score,final_score_bucket_fine,80_85,t1_net,5,7,7,0.70486722035635,1.598241758241752,4.740762038516854,0.8029007600125485,0.3590681357148607,57.14285714285714
tier1_only,discovery,score,final_score_bucket_fine,lt_60,t1_net,10,47,47,1.5988641774024255,-1.3811668928086893,11.944193711929136,0.7197503159076318,0.2938368360301161,46.808510638297875
tier1_only,discovery,score,final_score_bucket_fine,60_70,t1_net,10,13,13,-1.2462438033722623,-3.814205607476635,8.516553784255386,-0.35434826048667145,-0.14466207157252728,38.46153846153847
tier1_only,discovery,score,final_score_bucket_fine,70_75,t1_net,10,58,58,-1.0596057814910156,0.3953808830664697,9.537625356640067,0.1731417925893697,0.057713930863123236,53.44827586206896
tier1_only,discovery,score,final_score_bucket_fine,75_80,t1_net,10,6,6,-2.1090476825352877,-1.285182007860265,5.5603621523613525,-0.47665860164442464,-0.23832930082221232,33.33333333333333
tier1_only,discovery,score,final_score_bucket_fine,80_85,t1_net,10,7,7,0.7585486147986485,1.6581818181818078,5.343418900391105,0.7251061598868801,0.324277332882179,71.42857142857143
tier1_only,discovery,score,final_score_bucket_fine,lt_60,t1_net,20,47,47,1.010630621985893,-3.023688430698741,14.493928602389612,0.654294786442619,0.26711472802461755,38.297872340425535
tier1_only,discovery,score,final_score_bucket_fine,60_70,t1_net,20,13,13,4.163842705775489,0.8156097560975618,12.212191758485012,0.44897479638271515,0.18329319308460446,53.84615384615385
tier1_only,discovery,score,final_score_bucket_fine,70_75,t1_net,20,58,58,4.057390324778215,1.3517422463966968,13.684258115544583,0.5917059613171088,0.1972353204390363,53.44827586206896
tier1_only,discovery,score,final_score_bucket_fine,75_80,t1_net,20,6,6,1.3104490943836022,-3.133016512283522,12.761826263378296,0.9379857881627013,0.46899289408135064,33.33333333333333
tier1_only,discovery,score,final_score_bucket_fine,80_85,t1_net,20,7,7,-2.7052330699836857,-1.904186046511631,4.333152075405058,-1.638322408464114,-0.7326800548773871,28.57142857142857
tier1_only,discovery,data_quality,data_quality_bucket,75_90,t1_net,5,8,8,-3.805499434388154,-2.0235109188640696,8.458024159239212,-0.7619331363804133,-0.43990230139372744,37.5
tier1_only,discovery,data_quality,data_quality_bucket,90_plus,t1_net,5,123,123,-0.1643601129460117,-0.6100000000000171,6.717341126090636,0.38134982769093767,0.11498129930159309,44.71544715447154
tier1_only,discovery,data_quality,data_quality_bucket,75_90,t1_net,10,8,8,-8.931824810498044,-9.556037374760773,9.725562008831355,-1.289584941688128,-0.7445422132265287,37.5
tier1_only,discovery,data_quality,data_quality_bucket,90_plus,t1_net,10,123,123,0.50080052243869,0.006666666666670512,9.855054153587087,0.4999864144783897,0.1507515760999943,50.40650406504065
tier1_only,discovery,data_quality,data_quality_bucket,75_90,t1_net,20,8,8,-3.5909445960010142,-6.4152761429165945,8.129731201361599,-1.5069640134908209,-0.8700460788480043,25.0
tier1_only,discovery,data_quality,data_quality_bucket,90_plus,t1_net,20,123,123,2.8830231958534855,-0.4986004514672636,13.657212940376,0.8131000194398414,0.24515888013751233,47.15447154471545
tier1_only,discovery,data_quality,l2_unknown,False,t1_net,5,131,131,-0.3867197661638526,-0.6100000000000171,6.8530280749681625,0.22048781862258943,0.06647957865591501,44.274809160305345
tier1_only,discovery,data_quality,l2_unknown,False,t1_net,10,131,131,-0.07523766583225575,-0.16,10.0687361173023,0.2749164855242184,0.08289043919700037,49.61832061068702
tier1_only,discovery,data_quality,l2_unknown,False,t1_net,20,131,131,2.48766638413718,-0.860636942675148,13.454437165123162,0.7079055213821146,0.21344154558594416,45.80152671755725
tier1_only,discovery,risk_flag,overheat_flag,False,t1_net,5,131,131,-0.3867197661638526,-0.6100000000000171,6.8530280749681625,0.22048781862258943,0.06647957865591501,44.274809160305345
tier1_only,discovery,risk_flag,overheat_flag,False,t1_net,10,131,131,-0.07523766583225575,-0.16,10.0687361173023,0.2749164855242184,0.08289043919700037,49.61832061068702
tier1_only,discovery,risk_flag,overheat_flag,False,t1_net,20,131,131,2.48766638413718,-0.860636942675148,13.454437165123162,0.7079055213821146,0.21344154558594416,45.80152671755725
tier1_only,discovery,low_base_growth,q0_dt_yoy_gt_200,False,t1_net,5,118,118,-0.20551512822702392,-0.5849500124968775,7.035884978093863,0.24478352593044214,0.07380501003377347,44.06779661016949
tier1_only,discovery,low_base_growth,q0_dt_yoy_gt_200,True,t1_net,5,13,13,-2.0315003258981426,-1.4691641490432847,4.781435021489527,-0.46350233629305554,-0.207284546336248,46.15384615384615
tier1_only,discovery,low_base_growth,q0_dt_yoy_gt_200,False,t1_net,10,118,118,-0.3385872440264955,-0.3186093135388878,9.769043637359053,0.0880534218011659,0.026549105601942496,49.152542372881356
tier1_only,discovery,low_base_growth,q0_dt_yoy_gt_200,True,t1_net,10,13,13,2.315166197776996,1.2990651175358183,12.685487337469057,0.8618275376509029,0.3854209918137356,53.84615384615385
tier1_only,discovery,low_base_growth,q0_dt_yoy_gt_200,False,t1_net,20,118,118,3.065267783299386,-0.3733699633699582,13.76571390519032,0.6671356018030504,0.20114895231533322,48.30508474576271
tier1_only,discovery,low_base_growth,q0_dt_yoy_gt_200,True,t1_net,20,13,13,-2.7551770851813044,-3.023688430698741,8.968647184175579,-1.1552229199285722,-0.5166313956252166,23.076923076923077
tier1_only,discovery,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,5,121,121,-0.7464381744712243,-1.0558566629339359,6.571463207353805,0.0983151191998774,0.02964312378227814,41.32231404958678
tier1_only,discovery,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,5,10,10,3.9658729743553423,2.158749552037247,8.932562393799975,1.2239672908330337,0.5473748129077837,80.0
tier1_only,discovery,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,10,121,121,-0.9486334544449909,-0.6119774011299327,8.676514025789322,-0.1995662675437181,-0.06017149365947216,47.93388429752066
tier1_only,discovery,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,10,10,10,10.49285137638184,5.0098113207547135,18.062712754743494,1.6541200685427657,0.7397449832416472,70.0
tier1_only,discovery,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,20,121,121,2.081094902326561,-1.203956043956029,13.415162417154077,0.6264485251302447,0.188881337120777,43.80165289256198
tier1_only,discovery,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,20,10,10,7.407181314045673,5.610467232282627,13.641589954143988,2.0746022378712614,0.9277903260306658,70.0
tier1_only,discovery,low_base_growth,esp_raw_gt_200,False,t1_net,5,118,118,-0.20551512822702392,-0.5849500124968775,7.035884978093863,0.24478352593044214,0.07380501003377347,44.06779661016949
tier1_only,discovery,low_base_growth,esp_raw_gt_200,True,t1_net,5,13,13,-2.0315003258981426,-1.4691641490432847,4.781435021489527,-0.46350233629305554,-0.207284546336248,46.15384615384615
tier1_only,discovery,low_base_growth,esp_raw_gt_200,False,t1_net,10,118,118,-0.3385872440264955,-0.3186093135388878,9.769043637359053,0.0880534218011659,0.026549105601942496,49.152542372881356
tier1_only,discovery,low_base_growth,esp_raw_gt_200,True,t1_net,10,13,13,2.315166197776996,1.2990651175358183,12.685487337469057,0.8618275376509029,0.3854209918137356,53.84615384615385
tier1_only,discovery,low_base_growth,esp_raw_gt_200,False,t1_net,20,118,118,3.065267783299386,-0.3733699633699582,13.76571390519032,0.6671356018030504,0.20114895231533322,48.30508474576271
tier1_only,discovery,low_base_growth,esp_raw_gt_200,True,t1_net,20,13,13,-2.7551770851813044,-3.023688430698741,8.968647184175579,-1.1552229199285722,-0.5166313956252166,23.076923076923077
tier1_only,validation,rank,rank_bucket,top_1_5,t1_net,5,60,60,2.0501260330885978,0.9021956312999669,7.803092978505124,1.7971296777528925,0.518786651609649,60.0
tier1_only,validation,rank,rank_bucket,top_6_10,t1_net,5,59,59,0.7356488847325806,0.7794572025052117,8.108400526575272,0.4710307027220649,0.13597485150658137,54.23728813559322
tier1_only,validation,rank,rank_bucket,top_11_15,t1_net,5,55,55,1.3819017585578315,0.7107009142359778,8.74823452143764,0.7429212885538784,0.2239991966273246,58.18181818181818
tier1_only,validation,rank,rank_bucket,top_1_5,t1_net,10,60,60,2.06691883272633,1.254244598839387,8.868638602721882,1.453916292136334,0.4197094813220475,58.333333333333336
tier1_only,validation,rank,rank_bucket,top_6_10,t1_net,10,59,59,0.447262359342473,0.11535566773750908,8.515388030631641,0.27611249327017895,0.07970681115807829,50.847457627118644
tier1_only,validation,rank,rank_bucket,top_11_15,t1_net,10,55,55,2.8790507311730287,2.956883116883118,9.87006688377889,1.5040031905610192,0.4534740242352993,63.63636363636363
tier1_only,validation,rank,rank_bucket,top_1_5,t1_net,20,60,60,3.18441655684089,1.0951497360563491,12.582218892452179,1.4914775329415535,0.43055247756704246,53.333333333333336
tier1_only,validation,rank,rank_bucket,top_6_10,t1_net,20,59,59,1.3943427331931912,-0.0711111111111061,11.956222510373115,0.6280902624087142,0.18131404103852694,49.152542372881356
tier1_only,validation,rank,rank_bucket,top_11_15,t1_net,20,55,55,4.845852086044627,3.6475313807531373,12.771018392568456,2.254924157241231,0.6798852145706842,63.63636363636363
tier1_only,validation,tier,tier_group,Tier1,t1_net,5,174,174,1.3931922006047057,0.7592262215593216,8.184929590301921,1.0477415714623413,0.3024569391624722,57.47126436781609
tier1_only,validation,tier,tier_group,Tier1,t1_net,10,174,174,1.774433329766105,1.2560497379920645,9.086274615673254,1.383006217220479,0.3992395059015848,57.47126436781609
tier1_only,validation,tier,tier_group,Tier1,t1_net,20,174,174,3.1026039046052083,1.4018177103410403,12.441458028761755,1.7690682588225393,0.5106860177230078,55.172413793103445
tier1_only,validation,entry,entry_flag_group,可直接观察,t1_net,5,172,172,1.398102303964122,0.7248480774247047,8.232501356341375,1.0584189329242504,0.30553922791960625,56.97674418604651
tier1_only,validation,entry,entry_flag_group,资金流背离,t1_net,5,2,2,0.9709233116949203,0.9709233116949203,0.27077396835089373,,,100.0
tier1_only,validation,entry,entry_flag_group,可直接观察,t1_net,10,172,172,1.746884090959804,1.254244598839387,9.130062156887764,1.3857618602094,0.40003499151230687,56.97674418604651
tier1_only,validation,entry,entry_flag_group,资金流背离,t1_net,10,2,2,4.143667867107997,4.143667867107997,4.167226518760591,,,100.0
tier1_only,validation,entry,entry_flag_group,可直接观察,t1_net,20,172,172,3.0602754956625438,1.3627070311233715,12.493349103830544,1.7786684886571047,0.5134573653626421,54.65116279069767
tier1_only,validation,entry,entry_flag_group,资金流背离,t1_net,20,2,2,6.742847073674345,6.742847073674345,7.843021003724862,,,100.0
tier1_only,validation,technical_flag,l4_flag_group,none,t1_net,5,170,170,1.1439289005219107,0.7248480774247047,7.945428746883389,0.9555933231238964,0.27585603117069535,57.05882352941176
tier1_only,validation,technical_flag,l4_flag_group,突破型,t1_net,5,4,4,11.986882454123503,12.910917508417512,12.40149644375839,1.9331348452156256,0.9665674226078128,75.0
tier1_only,validation,technical_flag,l4_flag_group,none,t1_net,10,170,170,1.597101644838143,1.1260967197263707,9.091264052971013,1.315733082496692,0.3798194246805806,56.470588235294116
tier1_only,validation,technical_flag,l4_flag_group,突破型,t1_net,10,4,4,9.311029939204495,11.406975703324811,5.2398126792065645,3.5539552687270537,1.7769776343635268,100.0
tier1_only,validation,technical_flag,l4_flag_group,none,t1_net,20,170,170,2.9830081457783306,1.1452378155511858,12.499575312580836,1.6789923610284476,0.48468334580354977,54.11764705882353
tier1_only,validation,technical_flag,l4_flag_group,突破型,t1_net,20,4,4,8.185423654747487,4.766461120236658,9.459058906055148,1.7307057152393135,0.8653528576196567,100.0
tier1_only,validation,technical_flag,has_l4_overheat,False,t1_net,5,174,174,1.3931922006047057,0.7592262215593216,8.184929590301921,1.0477415714623413,0.3024569391624722,57.47126436781609
tier1_only,validation,technical_flag,has_l4_overheat,False,t1_net,10,174,174,1.774433329766105,1.2560497379920645,9.086274615673254,1.383006217220479,0.3992395059015848,57.47126436781609
tier1_only,validation,technical_flag,has_l4_overheat,False,t1_net,20,174,174,3.1026039046052083,1.4018177103410403,12.441458028761755,1.7690682588225393,0.5106860177230078,55.172413793103445
tier1_only,validation,technical_flag,has_l4_breakout,False,t1_net,5,170,170,1.1439289005219107,0.7248480774247047,7.945428746883389,0.9555933231238964,0.27585603117069535,57.05882352941176
tier1_only,validation,technical_flag,has_l4_breakout,True,t1_net,5,4,4,11.986882454123503,12.910917508417512,12.40149644375839,1.9331348452156256,0.9665674226078128,75.0
tier1_only,validation,technical_flag,has_l4_breakout,False,t1_net,10,170,170,1.597101644838143,1.1260967197263707,9.091264052971013,1.315733082496692,0.3798194246805806,56.470588235294116
tier1_only,validation,technical_flag,has_l4_breakout,True,t1_net,10,4,4,9.311029939204495,11.406975703324811,5.2398126792065645,3.5539552687270537,1.7769776343635268,100.0
tier1_only,validation,technical_flag,has_l4_breakout,False,t1_net,20,170,170,2.9830081457783306,1.1452378155511858,12.499575312580836,1.6789923610284476,0.48468334580354977,54.11764705882353
tier1_only,validation,technical_flag,has_l4_breakout,True,t1_net,20,4,4,8.185423654747487,4.766461120236658,9.459058906055148,1.7307057152393135,0.8653528576196567,100.0
tier1_only,validation,technical_flag,has_l4_lock,False,t1_net,5,174,174,1.3931922006047057,0.7592262215593216,8.184929590301921,1.0477415714623413,0.3024569391624722,57.47126436781609
tier1_only,validation,technical_flag,has_l4_lock,False,t1_net,10,174,174,1.774433329766105,1.2560497379920645,9.086274615673254,1.383006217220479,0.3992395059015848,57.47126436781609
tier1_only,validation,technical_flag,has_l4_lock,False,t1_net,20,174,174,3.1026039046052083,1.4018177103410403,12.441458028761755,1.7690682588225393,0.5106860177230078,55.172413793103445
tier1_only,validation,score,final_score_bucket,lt_70,t1_net,5,51,51,0.3027891345593605,-0.48292787944024906,7.161129704192377,0.5853719081251912,0.23897708077767882,47.05882352941176
tier1_only,validation,score,final_score_bucket,70_80,t1_net,5,97,97,1.6489462699330082,0.7389952406134316,8.650448483389313,0.5919908167196448,0.1708930286954367,58.76288659793815
tier1_only,validation,score,final_score_bucket,80_90,t1_net,5,25,25,3.423290204564696,1.317832512315258,7.2857982438424935,1.2948705268906227,0.4316235089635409,76.0
tier1_only,validation,score,final_score_bucket,90_plus,t1_net,5,1,1,-18.556846254927734,-18.556846254927734,,,,0.0
tier1_only,validation,score,final_score_bucket,lt_70,t1_net,10,51,51,0.4924790985663786,-1.3183875383172292,9.746856722827468,0.6691594233025556,0.27318319061105284,45.09803921568628
tier1_only,validation,score,final_score_bucket,70_80,t1_net,10,97,97,1.8437839732696002,2.09022502250225,8.550031528805324,0.37988189049999593,0.1096624558702183,61.855670103092784
tier1_only,validation,score,final_score_bucket,80_90,t1_net,10,25,25,4.623672382567529,2.487657841140516,9.286068731418622,1.240122207254245,0.41337406908474833,68.0
tier1_only,validation,score,final_score_bucket,90_plus,t1_net,10,1,1,-10.803889618922486,-10.803889618922486,,,,0.0
tier1_only,validation,score,final_score_bucket,lt_70,t1_net,20,51,51,1.2613404419499799,0.1601936317683618,12.37965898478116,0.6756492845562435,0.2758326653732186,50.98039215686274
tier1_only,validation,score,final_score_bucket,70_80,t1_net,20,97,97,2.975116556915085,1.093481894150399,12.057811584844098,0.8553255904659853,0.24691122995015613,53.608247422680414
tier1_only,validation,score,final_score_bucket,80_90,t1_net,20,25,25,7.736236039425625,3.404154786150708,13.47142436061768,2.033609682462507,0.677869894154169,72.0
tier1_only,validation,score,final_score_bucket,90_plus,t1_net,20,1,1,-6.467490144546657,-6.467490144546657,,,,0.0
tier1_only,validation,score,final_score_bucket_fine,lt_60,t1_net,5,26,26,-0.2645208910588749,-1.5064106019908217,9.090496890346968,0.7836969749330289,0.3504799419422403,34.61538461538461
tier1_only,validation,score,final_score_bucket_fine,60_70,t1_net,5,25,25,0.8927915612023248,1.554285714285735,4.47721155918906,-0.03988584313201921,-0.017837491316617615,60.0
tier1_only,validation,score,final_score_bucket_fine,70_75,t1_net,5,69,69,2.692508427581363,1.2285250196489452,7.2009071102314515,0.008283610358891925,0.002391272335284113,63.76811594202898
tier1_only,validation,score,final_score_bucket_fine,75_80,t1_net,5,28,28,-0.9226890471290073,-0.7745377107543093,11.217350014043998,0.24799296399505147,0.07842226099204924,46.42857142857143
tier1_only,validation,score,final_score_bucket_fine,80_85,t1_net,5,21,21,2.545511565669025,1.0669938650306678,6.877831215722409,1.2303794891523845,0.4101264963841281,71.42857142857143
tier1_only,validation,score,final_score_bucket_fine,85_90,t1_net,5,4,4,8.031628058766966,6.4812229047329355,8.694246897217768,2.381737486938309,1.3750967792228557,100.0
tier1_only,validation,score,final_score_bucket_fine,90_plus,t1_net,5,1,1,-18.556846254927734,-18.556846254927734,,,,0.0
tier1_only,validation,score,final_score_bucket_fine,lt_60,t1_net,10,26,26,-1.7272123039645502,-2.439970433527001,10.883128720901247,0.6338064708369656,0.2834468706741386,26.923076923076923
tier1_only,validation,score,final_score_bucket_fine,60_70,t1_net,10,25,25,2.800958157198544,2.915995174909529,7.978274831236797,0.47069017166215377,0.21049904403552416,64.0
tier1_only,validation,score,final_score_bucket_fine,70_75,t1_net,10,69,69,2.4655498742444593,2.733890675241173,7.561167894504281,0.2587946567780625,0.0747075823778256,65.21739130434783
tier1_only,validation,score,final_score_bucket_fine,75_80,t1_net,10,28,28,0.31157514586727164,0.8068267306922828,10.607189364904151,0.1643340224672996,0.051966980805395004,53.57142857142857
tier1_only,validation,score,final_score_bucket_fine,80_85,t1_net,10,21,21,3.208400149390152,1.3151057390321566,7.901661835593247,1.2321865038024558,0.41072883460081855,61.904761904761905
tier1_only,validation,score,final_score_bucket_fine,85_90,t1_net,10,4,4,12.053851606748754,8.252786694210496,13.637294279069692,1.964634594897557,1.1342823122233558,100.0
tier1_only,validation,score,final_score_bucket_fine,90_plus,t1_net,10,1,1,-10.803889618922486,-10.803889618922486,,,,0.0
tier1_only,validation,score,final_score_bucket_fine,lt_60,t1_net,20,26,26,-3.3768014035220344,-4.728009807056822,10.924387382744314,0.35561472860204535,0.15903574139086243,34.61538461538461
tier1_only,validation,score,final_score_bucket_fine,60_70,t1_net,20,25,25,6.085007961240874,3.1231001076426557,12.14191478945255,0.6957259251045104,0.31113809244852253,68.0
tier1_only,validation,score,final_score_bucket_fine,70_75,t1_net,20,69,69,3.9962076304804794,1.943120759837185,12.367063906904454,1.0429924009875746,0.3010859717364552,53.62318840579711
tier1_only,validation,score,final_score_bucket_fine,75_80,t1_net,20,28,28,0.45885641134322086,0.8081847973425862,11.0689477528764,0.09034849793884481,0.028570703666177782,53.57142857142857
tier1_only,validation,score,final_score_bucket_fine,80_85,t1_net,20,21,21,6.44030118304602,3.3769774919614237,12.880562961839143,1.970488351022827,0.6568294503409423,66.66666666666666
tier1_only,validation,score,final_score_bucket_fine,85_90,t1_net,20,4,4,14.539894035418554,8.050013523961034,16.501485794890023,2.640889682731223,1.5247183692249773,100.0
tier1_only,validation,score,final_score_bucket_fine,90_plus,t1_net,20,1,1,-6.467490144546657,-6.467490144546657,,,,0.0
tier1_only,validation,data_quality,data_quality_bucket,75_90,t1_net,5,7,7,10.238025776159072,8.148605341246288,9.302996881633753,,,85.71428571428571
tier1_only,validation,data_quality,data_quality_bucket,90_plus,t1_net,5,167,167,1.0224506734856607,0.6842056792018482,7.953159341323276,0.9063951620577249,0.261653745403101,56.287425149700596
tier1_only,validation,data_quality,data_quality_bucket,75_90,t1_net,10,7,7,12.0620361862079,11.115964391691406,9.715718868503917,,,100.0
tier1_only,validation,data_quality,data_quality_bucket,90_plus,t1_net,10,167,167,1.343216443567946,1.0004917046333708,8.830628162892818,1.0911806420559185,0.3149967187127466,55.688622754491014
tier1_only,validation,data_quality,data_quality_bucket,75_90,t1_net,20,7,7,10.485699526124602,5.706666666666664,17.711463576080675,,,57.14285714285714
tier1_only,validation,data_quality,data_quality_bucket,90_plus,t1_net,20,167,167,2.793132830649305,1.1969937369519725,12.148406740951003,1.5685200822732952,0.4527927458649105,55.08982035928144
tier1_only,validation,data_quality,l2_unknown,False,t1_net,5,174,174,1.3931922006047057,0.7592262215593216,8.184929590301921,1.0477415714623413,0.3024569391624722,57.47126436781609
tier1_only,validation,data_quality,l2_unknown,False,t1_net,10,174,174,1.774433329766105,1.2560497379920645,9.086274615673254,1.383006217220479,0.3992395059015848,57.47126436781609
tier1_only,validation,data_quality,l2_unknown,False,t1_net,20,174,174,3.1026039046052083,1.4018177103410403,12.441458028761755,1.7690682588225393,0.5106860177230078,55.172413793103445
tier1_only,validation,risk_flag,overheat_flag,False,t1_net,5,174,174,1.3931922006047057,0.7592262215593216,8.184929590301921,1.0477415714623413,0.3024569391624722,57.47126436781609
tier1_only,validation,risk_flag,overheat_flag,False,t1_net,10,174,174,1.774433329766105,1.2560497379920645,9.086274615673254,1.383006217220479,0.3992395059015848,57.47126436781609
tier1_only,validation,risk_flag,overheat_flag,False,t1_net,20,174,174,3.1026039046052083,1.4018177103410403,12.441458028761755,1.7690682588225393,0.5106860177230078,55.172413793103445
tier1_only,validation,low_base_growth,q0_dt_yoy_gt_200,False,t1_net,5,159,159,1.3927230356414007,0.7794572025052117,8.232304925613201,0.8652628278724627,0.2497798632959716,58.490566037735846
tier1_only,validation,low_base_growth,q0_dt_yoy_gt_200,True,t1_net,5,15,15,1.3981653492157398,-0.48292787944024906,7.93728860487717,0.06090464800163966,0.020301549333879884,46.666666666666664
tier1_only,validation,low_base_growth,q0_dt_yoy_gt_200,False,t1_net,10,159,159,1.9287481929144512,1.4469221260816003,9.230682486527671,1.2250830636472327,0.3536510182881907,57.23270440251572
tier1_only,validation,low_base_growth,q0_dt_yoy_gt_200,True,t1_net,10,15,15,0.13869578039363184,0.2707250538406304,7.4477088428948575,-0.5524861889013681,-0.18416206296712273,60.0
tier1_only,validation,low_base_growth,q0_dt_yoy_gt_200,False,t1_net,20,159,159,3.4803333965903267,1.1969937369519725,12.628233278578694,1.8812297178669941,0.5430642420090165,54.71698113207547
tier1_only,validation,low_base_growth,q0_dt_yoy_gt_200,True,t1_net,20,15,15,-0.901328710437048,1.8153086419753264,9.705930107696574,-0.711833639294809,-0.23727787976493633,60.0
tier1_only,validation,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,5,162,162,1.3568265772153658,0.7248480774247047,8.118974169766213,0.9500930551535496,0.2742682405740479,57.407407407407405
tier1_only,validation,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,5,12,12,1.8841281163607952,3.4017388836057916,9.409563206258495,0.08816383823440212,0.03599273623992723,58.333333333333336
tier1_only,validation,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,10,162,162,1.7151291735701355,1.1260967197263707,9.143456196889463,1.0968307303502662,0.31662775871159005,56.79012345679012
tier1_only,validation,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,10,12,12,2.575039438411693,3.561266357404973,8.60568557118856,0.6006453186348836,0.2452124245078135,66.66666666666666
tier1_only,validation,low_base_growth,q1_dt_yoy_gt_200,False,t1_net,20,162,162,2.928359980965156,1.082504493873231,12.586711687483376,1.6117569596471826,0.4652741572602768,53.086419753086425
tier1_only,validation,low_base_growth,q1_dt_yoy_gt_200,True,t1_net,20,12,12,5.4548968737459065,3.688519071891987,10.448383633768817,1.1054485376912924,0.45129747570824735,83.33333333333334
tier1_only,validation,low_base_growth,esp_raw_gt_200,False,t1_net,5,158,158,1.4225143535906564,0.8118427661574602,8.249878234947152,0.8948635548225489,0.258324857132392,58.86075949367089
tier1_only,validation,low_base_growth,esp_raw_gt_200,True,t1_net,5,16,16,1.1036359398684428,-0.7265044437705269,7.758123153927088,-0.23154383440336632,-0.07718127813445544,43.75
tier1_only,validation,low_base_growth,esp_raw_gt_200,False,t1_net,10,158,158,1.8691266535870137,1.3810139325568784,9.22926907167756,1.2080785545054222,0.3487422393229598,56.9620253164557
tier1_only,validation,low_base_growth,esp_raw_gt_200,True,t1_net,10,16,16,0.8393367570346315,0.7320542562436241,7.721712266395793,-0.3015334387497253,-0.10051114624990844,62.5
tier1_only,validation,low_base_growth,esp_raw_gt_200,False,t1_net,20,158,158,3.495279985312312,1.4018177103410403,12.66697579492644,1.894205831231978,0.5468101232811707,54.43037974683544
tier1_only,validation,low_base_growth,esp_raw_gt_200,True,t1_net,20,16,16,-0.7750723923774429,1.4670405102459807,9.390409531221605,-0.6491944484901132,-0.21639814949670444,62.5
