strategy_variant,subset,period_split,trade_date,window,variant,holding_count,return_pct,win_rate_pct
analyzer_veto_chase_overheat,tier1_only,validation,20250430,20,excess_eligible,15,4.585625922618937,60.0
analyzer_veto_chase_overheat,tier1_only,validation,20250530,20,excess_eligible,15,5.283238952597114,73.33333333333333
analyzer_veto_chase_overheat,tier1_only,validation,20250630,20,excess_eligible,15,3.150131397054658,60.0
analyzer_veto_chase_overheat,tier1_only,validation,20250731,20,excess_eligible,15,0.44193921733427693,53.333333333333336
analyzer_veto_chase_overheat,tier1_only,validation,20250829,20,excess_eligible,15,-3.668328295269608,20.0
analyzer_veto_chase_overheat,tier1_only,validation,20250930,20,excess_eligible,15,-2.4230855476038093,40.0
analyzer_veto_chase_overheat,tier1_only,validation,20251031,20,excess_eligible,9,-5.899479071309679,22.22222222222222
analyzer_veto_chase_overheat,tier1_only,validation,20251128,20,excess_eligible,15,-1.1139501182334872,20.0
analyzer_veto_chase_overheat,tier1_only,validation,20251231,20,excess_eligible,15,0.057888098638628566,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240131,5,close,15,-3.6710137780846415,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240229,5,close,15,1.5627793165776256,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240329,5,close,15,0.5030316024596891,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240430,5,close,3,2.0431796603691175,100.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240531,5,close,15,-1.5764301189786436,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240628,5,close,15,-1.0260423317477119,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240731,5,close,15,-4.968550305594496,0.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240830,5,close,15,-3.1144925067911204,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241031,5,close,8,13.339399427034943,100.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241129,5,close,12,2.2977333899441637,50.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241231,5,close,3,0.37836889758443587,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250127,5,close,15,8.23407428489379,86.66666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250228,5,close,15,3.588715245589481,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250331,5,close,15,-9.540427387661113,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250430,5,close,15,2.2448075535790317,86.66666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250530,5,close,15,4.913562001567727,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250630,5,close,15,1.3389070827340497,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250731,5,close,15,2.6232109458783155,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250829,5,close,15,0.6000041517049938,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250930,5,close,15,-1.125828553507456,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251031,5,close,9,0.17391539551091276,55.55555555555556
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251128,5,close,15,1.7141940779111604,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251231,5,close,15,6.4355799674147125,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240131,5,t1,15,-1.8712003382525075,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240229,5,t1,15,1.4935590065507458,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240329,5,t1,15,0.3228929938959652,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240430,5,t1,3,0.4691977316552391,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240531,5,t1,15,-1.7041092371790272,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240628,5,t1,15,-0.8601248648145194,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240731,5,t1,15,-5.10691770548124,13.333333333333334
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240830,5,t1,15,-2.8180188473050505,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241031,5,t1,8,12.987364534580177,100.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241129,5,t1,12,1.8303456740074313,50.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241231,5,t1,3,0.39594598720784635,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250127,5,t1,15,7.015711688309592,86.66666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250228,5,t1,15,4.00342221819744,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250331,5,t1,15,-9.587170460484826,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250430,5,t1,15,1.9007706928815762,86.66666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250530,5,t1,15,5.734915617904917,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250630,5,t1,15,1.3983080302896822,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250731,5,t1,15,2.8608229632276543,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250829,5,t1,15,0.2774168557611096,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250930,5,t1,15,-2.6287163816769006,13.333333333333334
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251031,5,t1,9,0.21222858354316645,55.55555555555556
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251128,5,t1,15,1.0880288877289632,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251231,5,t1,15,5.826182264749483,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240131,5,t1_net,15,-2.031200338252507,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240229,5,t1_net,15,1.3335590065507459,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240329,5,t1_net,15,0.16289299389596507,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240430,5,t1_net,3,0.3091977316552391,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240531,5,t1_net,15,-1.864109237179027,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240628,5,t1_net,15,-1.0201248648145191,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240731,5,t1_net,15,-5.266917705481239,6.666666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240830,5,t1_net,15,-2.9780188473050506,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241031,5,t1_net,8,12.827364534580175,100.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241129,5,t1_net,12,1.6703456740074314,50.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241231,5,t1_net,3,0.2359459872078462,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250127,5,t1_net,15,6.855711688309591,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250228,5,t1_net,15,3.8434222181974396,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250331,5,t1_net,15,-9.747170460484824,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250430,5,t1_net,15,1.7407706928815763,86.66666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250530,5,t1_net,15,5.574915617904917,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250630,5,t1_net,15,1.238308030289682,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250731,5,t1_net,15,2.700822963227654,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250829,5,t1_net,15,0.1174168557611092,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250930,5,t1_net,15,-2.7887163816769003,13.333333333333334
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251031,5,t1_net,9,0.05222858354316637,55.55555555555556
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251128,5,t1_net,15,0.9280288877289631,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251231,5,t1_net,15,5.666182264749482,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240131,5,excess_csi300,15,-5.784522694216796,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240229,5,excess_csi300,15,1.72207083075083,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240329,5,excess_csi300,15,2.0516363025403743,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240430,5,excess_csi300,3,0.23954537623276742,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240531,5,excess_csi300,15,-1.2963347493443715,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240628,5,excess_csi300,15,0.49466883248033455,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240731,5,excess_csi300,15,-2.83223108116245,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240830,5,excess_csi300,15,-1.78692584333048,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241031,5,excess_csi300,8,6.414779296400324,62.5
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241129,5,excess_csi300,12,1.1841734877448813,50.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241231,5,excess_csi300,3,1.2120893013864433,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250127,5,excess_csi300,15,4.695594888811462,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250228,5,excess_csi300,15,2.575085475900252,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250331,5,excess_csi300,15,-3.4929227308403283,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250430,5,excess_csi300,15,-0.25404843162128393,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250530,5,excess_csi300,15,4.872166645140635,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250630,5,excess_csi300,15,0.8298588061163866,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250731,5,excess_csi300,15,1.3876182315833148,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250829,5,excess_csi300,15,1.6786159730080301,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250930,5,excess_csi300,15,-0.4375178592067055,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251031,5,excess_csi300,9,-0.3334280271418083,55.55555555555556
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251128,5,excess_csi300,15,0.9121035007901385,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251231,5,excess_csi300,15,4.9533840552148085,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240131,5,excess_csi1000,15,-2.8690376140489837,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240229,5,excess_csi1000,15,3.319991935435515,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240329,5,excess_csi1000,15,1.9444777533363187,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240430,5,excess_csi1000,3,1.0508014637813627,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240531,5,excess_csi1000,15,0.7754789022676486,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240628,5,excess_csi1000,15,1.7602541846463888,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240731,5,excess_csi1000,15,-2.342034362161483,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240830,5,excess_csi1000,15,-2.2821926519338027,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241031,5,excess_csi1000,8,4.999724118696951,62.5
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241129,5,excess_csi1000,12,1.2599364609041137,50.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241231,5,excess_csi1000,3,2.7300433246818745,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250127,5,excess_csi1000,15,1.766359854779666,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250228,5,excess_csi1000,15,0.2720400490463187,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250331,5,excess_csi1000,15,2.0665844386012635,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250430,5,excess_csi1000,15,0.8432690741078389,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250530,5,excess_csi1000,15,3.281439553311688,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250630,5,excess_csi1000,15,2.129883147733154,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250731,5,excess_csi1000,15,-0.012702328535802348,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250829,5,excess_csi1000,15,3.6833127237310754,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250930,5,excess_csi1000,15,-0.4764912981742544,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251031,5,excess_csi1000,9,0.1623461049223113,55.55555555555556
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251128,5,excess_csi1000,15,1.6862501917459956,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251231,5,excess_csi1000,15,0.9859848410080834,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240131,5,excess_eligible,15,-2.12795913289035,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240229,5,excess_eligible,15,0.699845026032061,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240329,5,excess_eligible,15,0.868452623220356,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240430,5,excess_eligible,3,-2.3289881172095757,0.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240531,5,excess_eligible,15,0.34087290804327197,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240628,5,excess_eligible,15,0.6788837112923017,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240731,5,excess_eligible,15,-1.9774178698251026,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240830,5,excess_eligible,15,-0.7441482871074118,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241031,5,excess_eligible,8,9.648685288661193,100.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241129,5,excess_eligible,12,-0.7843296230625407,25.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241231,5,excess_eligible,3,1.9789486457369012,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250127,5,excess_eligible,15,3.307821467655192,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250228,5,excess_eligible,15,0.2821949795374489,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250331,5,excess_eligible,15,-0.12694375308909187,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250430,5,excess_eligible,15,-0.10889149071772748,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250530,5,excess_eligible,15,3.063642263478307,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250630,5,excess_eligible,15,1.346323239376388,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250731,5,excess_eligible,15,0.3445630308662148,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250829,5,excess_eligible,15,2.6846352422854034,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250930,5,excess_eligible,15,-0.8850133020948135,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251031,5,excess_eligible,9,-2.94517375197301,22.22222222222222
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251128,5,excess_eligible,15,0.7717642168268184,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251231,5,excess_eligible,15,0.4139705929064481,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240131,10,close,15,1.3791752602719929,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240229,10,close,15,3.6132209178111827,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240329,10,close,15,-8.592060336283874,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240430,10,close,3,0.961599625882518,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240531,10,close,15,-1.0597454152878107,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240628,10,close,15,1.2215933262343248,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240731,10,close,15,-5.258546392618088,6.666666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240830,10,close,15,-5.180106762662273,26.666666666666668
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241031,10,close,8,13.497011015596115,75.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241129,10,close,12,8.053701394627483,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241231,10,close,3,-0.6306748623218669,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250127,10,close,15,4.324984899656452,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250228,10,close,15,5.37432402883035,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250331,10,close,15,-4.101934204976812,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250430,10,close,15,4.792255021726119,86.66666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250530,10,close,15,5.220897402641232,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250630,10,close,15,2.7037688611633905,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250731,10,close,15,4.621240902831157,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250829,10,close,15,0.573960950844296,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250930,10,close,15,-4.820909683031528,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251031,10,close,9,-1.9765977176338296,22.22222222222222
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251128,10,close,15,1.4874905745679847,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251231,10,close,15,6.503748033560149,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240131,10,t1,15,3.291935726860737,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240229,10,t1,15,3.548466425484731,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240329,10,t1,15,-8.758296824507568,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240430,10,t1,3,-0.5908395317699489,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240531,10,t1,15,-1.1987600503211495,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240628,10,t1,15,1.3842703240713423,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240731,10,t1,15,-5.415252868426775,6.666666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240830,10,t1,15,-4.885485530612169,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241031,10,t1,8,13.06968591622867,75.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241129,10,t1,12,7.555862120733219,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241231,10,t1,3,-0.6182021485269619,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250127,10,t1,15,3.177787498111124,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250228,10,t1,15,5.727760017893399,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250331,10,t1,15,-4.1488620678046875,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250430,10,t1,15,4.424042665604365,86.66666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250530,10,t1,15,6.02206161227845,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250630,10,t1,15,2.7642855525493757,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250731,10,t1,15,4.868835089803455,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250829,10,t1,15,0.2557021112508671,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250930,10,t1,15,-6.2673850927828125,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251031,10,t1,9,-1.9375520796805654,22.22222222222222
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251128,10,t1,15,0.8815788329003182,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251231,10,t1,15,5.896151653291302,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240131,10,t1_net,15,3.131935726860737,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240229,10,t1_net,15,3.3884664254847316,73.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240329,10,t1_net,15,-8.918296824507568,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240430,10,t1_net,3,-0.750839531769949,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240531,10,t1_net,15,-1.3587600503211494,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240628,10,t1_net,15,1.2242703240713424,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240731,10,t1_net,15,-5.575252868426776,6.666666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240830,10,t1_net,15,-5.0454855306121695,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241031,10,t1_net,8,12.909685916228671,75.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241129,10,t1_net,12,7.39586212073322,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241231,10,t1_net,3,-0.778202148526962,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250127,10,t1_net,15,3.0177874981111246,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250228,10,t1_net,15,5.5677600178934,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250331,10,t1_net,15,-4.308862067804687,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250430,10,t1_net,15,4.264042665604365,86.66666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250530,10,t1_net,15,5.86206161227845,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250630,10,t1_net,15,2.604285552549375,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250731,10,t1_net,15,4.708835089803457,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250829,10,t1_net,15,0.09570211125086699,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250930,10,t1_net,15,-6.427385092782812,20.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251031,10,t1_net,9,-2.0975520796805656,22.22222222222222
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251128,10,t1_net,15,0.7215788329003181,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251231,10,t1_net,15,5.7361516532913,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240131,10,excess_csi300,15,-5.066919632084025,6.666666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240229,10,excess_csi300,15,2.8582331231178704,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240329,10,excess_csi300,15,-6.407342756885899,26.666666666666668
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240430,10,excess_csi300,3,-1.1401445425156753,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240531,10,excess_csi300,15,0.2655304378136736,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240628,10,excess_csi300,15,1.5504864345706488,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240731,10,excess_csi300,15,-2.1973786026412387,26.666666666666668
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240830,10,excess_csi300,15,-1.6461702572486174,26.666666666666668
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241031,10,excess_csi300,8,9.2239784786608,75.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241129,10,excess_csi300,12,7.921934743510621,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241231,10,excess_csi300,3,0.019669032967558547,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250127,10,excess_csi300,15,0.07645758843426004,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250228,10,excess_csi300,15,2.6910184562040844,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250331,10,excess_csi300,15,-0.896300986517246,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250430,10,excess_csi300,15,2.6227524922298966,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250530,10,excess_csi300,15,5.456580610619243,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250630,10,excess_csi300,15,0.864454926201644,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250731,10,excess_csi300,15,1.9493138928087543,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250829,10,excess_csi300,15,0.29357146148414415,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250930,10,excess_csi300,15,-3.7849040046291567,26.666666666666668
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251031,10,excess_csi300,9,-1.394659038055196,22.22222222222222
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251128,10,excess_csi300,15,0.7840279960747962,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20251231,10,excess_csi300,15,5.596705670011635,80.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240131,10,excess_csi1000,15,-5.151283653121843,6.666666666666667
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240229,10,excess_csi1000,15,1.9803870057119146,53.333333333333336
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240329,10,excess_csi1000,15,0.09924709252855811,46.666666666666664
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240430,10,excess_csi1000,3,0.18697092037480711,33.33333333333333
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240531,10,excess_csi1000,15,0.7059318940587611,60.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240628,10,excess_csi1000,15,2.6438753345170616,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240731,10,excess_csi1000,15,-0.7207667483957592,40.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20240830,10,excess_csi1000,15,-2.252790147067344,26.666666666666668
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241031,10,excess_csi1000,8,7.303314452745093,75.0
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241129,10,excess_csi1000,12,6.900442874459805,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20241231,10,excess_csi1000,3,-0.24701412640068288,66.66666666666666
analyzer_veto_chase_overheat,tier1_veto_passed,all,20250127,10,excess_csi1000,15,-1.254826805679881,40.0
