strategy_variant,subset,period_split,trade_date,window,variant,sample_count,available_count,mean_return_pct,median_return_pct,std_pct,win_rate_pct
no_lock,tier1_only,all,20251031,10,excess_csi1000,9,9,-1.4684548734787688,-2.352988683368762,7.145932982582899,22.22222222222222
no_lock,tier1_only,all,20251031,10,excess_eligible,9,9,-6.104113190849316,-6.9886470007393084,7.145932982582899,22.22222222222222
no_lock,tier1_only,all,20251031,20,close,9,9,-5.541610363908908,-4.870384917517678,7.3728969718773,22.22222222222222
no_lock,tier1_only,all,20251031,20,t1,9,9,-5.502430385207966,-4.820539690856707,7.422797593820579,22.22222222222222
no_lock,tier1_only,all,20251031,20,t1_net,9,9,-5.662430385207966,-4.980539690856707,7.422797593820579,22.22222222222222
no_lock,tier1_only,all,20251031,20,excess_csi300,9,9,-2.778806288020428,-2.096915593669169,7.422797593820579,22.22222222222222
no_lock,tier1_only,all,20251031,20,excess_csi1000,9,9,-2.797403674163466,-2.1155129798122068,7.422797593820579,22.22222222222222
no_lock,tier1_only,all,20251031,20,excess_eligible,9,9,-5.899479071309679,-5.217588376958421,7.422797593820579,22.22222222222222
no_lock,tier1_only,all,20251128,5,close,15,15,1.7141940779111604,0.3095238095238262,6.130053480993079,53.333333333333336
no_lock,tier1_only,all,20251128,5,t1,15,15,1.0880288877289632,-0.6669136717302737,5.501824838540982,46.666666666666664
no_lock,tier1_only,all,20251128,5,t1_net,15,15,0.9280288877289631,-0.8269136717302737,5.501824838540982,46.666666666666664
no_lock,tier1_only,all,20251128,5,excess_csi300,15,15,0.9121035007901385,-0.8428390586690981,5.501824838540982,46.666666666666664
no_lock,tier1_only,all,20251128,5,excess_csi1000,15,15,1.6862501917459956,-0.06869236771324116,5.501824838540982,46.666666666666664
no_lock,tier1_only,all,20251128,5,excess_eligible,15,15,0.7717642168268184,-0.9831783426324185,5.501824838540982,46.666666666666664
no_lock,tier1_only,all,20251128,10,close,15,15,1.4874905745679847,-1.3095238095238049,9.426589542505017,40.0
no_lock,tier1_only,all,20251128,10,t1,15,15,0.8815788329003182,-1.6302334197850876,9.278200221398956,40.0
no_lock,tier1_only,all,20251128,10,t1_net,15,15,0.7215788329003181,-1.7902334197850875,9.278200221398956,40.0
no_lock,tier1_only,all,20251128,10,excess_csi300,15,15,0.7840279960747962,-1.7277842566106094,9.278200221398956,40.0
no_lock,tier1_only,all,20251128,10,excess_csi1000,15,15,1.094658290195414,-1.417153962489992,9.278200221398956,40.0
no_lock,tier1_only,all,20251128,10,excess_eligible,15,15,1.7050130218153987,-0.8067992308700074,9.278200221398956,40.0
no_lock,tier1_only,all,20251128,20,close,15,15,2.6139448718886524,-1.3708781030011052,10.864677521394531,46.666666666666664
no_lock,tier1_only,all,20251128,20,t1,15,15,1.9545859831646697,-1.3708781030011052,10.172821526540512,46.666666666666664
no_lock,tier1_only,all,20251128,20,t1_net,15,15,1.7945859831646696,-1.5308781030011052,10.172821526540512,46.666666666666664
no_lock,tier1_only,all,20251128,20,excess_csi300,15,15,0.1900354730527188,-3.135428613113056,10.172821526540512,46.666666666666664
no_lock,tier1_only,all,20251128,20,excess_csi1000,15,15,-1.008162740345275,-4.3336268265110505,10.172821526540512,20.0
no_lock,tier1_only,all,20251128,20,excess_eligible,15,15,-1.1139501182334872,-4.439414204399261,10.172821526540512,20.0
no_lock,tier1_only,all,20251231,5,close,15,15,6.4355799674147125,6.862745098039236,9.264399719862723,66.66666666666666
no_lock,tier1_only,all,20251231,5,t1,15,15,5.826182264749483,5.439093484419266,9.08068925934182,66.66666666666666
no_lock,tier1_only,all,20251231,5,t1_net,15,15,5.666182264749482,5.279093484419266,9.080689259341822,66.66666666666666
no_lock,tier1_only,all,20251231,5,excess_csi300,15,15,4.9533840552148085,4.566295274884591,9.08068925934182,66.66666666666666
no_lock,tier1_only,all,20251231,5,excess_csi1000,15,15,0.9859848410080834,0.598896060677867,9.080689259341822,53.333333333333336
no_lock,tier1_only,all,20251231,5,excess_eligible,15,15,0.4139705929064481,0.026881812576231567,9.08068925934182,53.333333333333336
no_lock,tier1_only,all,20251231,10,close,15,15,6.503748033560149,6.5274151436031325,9.023062853209447,80.0
no_lock,tier1_only,all,20251231,10,t1,15,15,5.896151653291302,5.813953488372103,8.856366605424654,80.0
no_lock,tier1_only,all,20251231,10,t1_net,15,15,5.7361516532913,5.653953488372103,8.856366605424654,80.0
no_lock,tier1_only,all,20251231,10,excess_csi300,15,15,5.596705670011635,5.514507505092436,8.856366605424654,80.0
no_lock,tier1_only,all,20251231,10,excess_csi1000,15,15,-0.27945720317798184,-0.36165536809718013,8.856366605424654,40.0
no_lock,tier1_only,all,20251231,10,excess_eligible,15,15,0.6009822304602045,0.5187840655410065,8.856366605424654,53.333333333333336
no_lock,tier1_only,all,20251231,20,close,15,15,6.398079811918114,3.7254901960784625,9.407174809957803,66.66666666666666
no_lock,tier1_only,all,20251231,20,t1,15,15,5.7662806910737885,2.6061411670808887,8.879693134502558,66.66666666666666
no_lock,tier1_only,all,20251231,20,t1_net,15,15,5.606280691073789,2.4461411670808886,8.879693134502558,66.66666666666666
no_lock,tier1_only,all,20251231,20,excess_csi300,15,15,6.008040224657806,2.847900700664907,8.879693134502558,66.66666666666666
no_lock,tier1_only,all,20251231,20,excess_csi1000,15,15,-0.6947465623786897,-3.8548860863715895,8.879693134502558,46.666666666666664
no_lock,tier1_only,all,20251231,20,excess_eligible,15,15,0.057888098638628566,-3.102251425354271,8.879693134502558,46.666666666666664
no_lock,tier1_only,discovery,20240131,5,close,15,15,-3.6710137780846415,0.1945525291829009,9.845869345195924,53.333333333333336
no_lock,tier1_only,discovery,20240131,5,t1,15,15,-1.8712003382525075,1.5094339622641284,9.344478104355545,60.0
no_lock,tier1_only,discovery,20240131,5,t1_net,15,15,-2.031200338252507,1.3494339622641285,9.344478104355545,60.0
no_lock,tier1_only,discovery,20240131,5,excess_csi300,15,15,-5.784522694216796,-2.40388839370016,9.344478104355545,20.0
no_lock,tier1_only,discovery,20240131,5,excess_csi1000,15,15,-2.8690376140489837,0.5115966864676524,9.344478104355545,53.333333333333336
no_lock,tier1_only,discovery,20240131,5,excess_eligible,15,15,-2.12795913289035,1.2526751676262855,9.344478104355545,60.0
no_lock,tier1_only,discovery,20240131,10,close,15,15,1.3791752602719929,2.535657686212356,9.49018646743047,66.66666666666666
no_lock,tier1_only,discovery,20240131,10,t1,15,15,3.291935726860737,4.2857142857142705,9.121061128681292,80.0
no_lock,tier1_only,discovery,20240131,10,t1_net,15,15,3.131935726860737,4.12571428571427,9.121061128681292,80.0
no_lock,tier1_only,discovery,20240131,10,excess_csi300,15,15,-5.066919632084025,-4.073141073230492,9.121061128681292,6.666666666666667
no_lock,tier1_only,discovery,20240131,10,excess_csi1000,15,15,-5.151283653121843,-4.157505094268309,9.121061128681292,6.666666666666667
no_lock,tier1_only,discovery,20240131,10,excess_eligible,15,15,-2.689210089724226,-1.6954315308706915,9.121061128681294,26.666666666666668
no_lock,tier1_only,discovery,20240131,20,close,15,15,6.427500378226367,2.5490196078431726,15.794618748930684,66.66666666666666
no_lock,tier1_only,discovery,20240131,20,t1,15,15,8.446488064753357,3.6977491961414977,15.781264525219774,73.33333333333333
no_lock,tier1_only,discovery,20240131,20,t1_net,15,15,8.286488064753359,3.5377491961414975,15.781264525219775,73.33333333333333
no_lock,tier1_only,discovery,20240131,20,excess_csi300,15,15,-1.2501133297348908,-5.99885219834675,15.781264525219774,26.666666666666668
no_lock,tier1_only,discovery,20240131,20,excess_csi1000,15,15,-3.1910075385522685,-7.939746407164128,15.781264525219774,26.666666666666668
no_lock,tier1_only,discovery,20240131,20,excess_eligible,15,15,0.15167459110172643,-4.597064277510134,15.781264525219774,33.33333333333333
no_lock,tier1_only,discovery,20240229,5,close,15,15,1.5627793165776256,0.2858776443682043,4.889863684015857,53.333333333333336
no_lock,tier1_only,discovery,20240229,5,t1,15,15,1.4935590065507458,-0.05698005698007158,4.989350583214057,46.666666666666664
no_lock,tier1_only,discovery,20240229,5,t1_net,15,15,1.3335590065507459,-0.21698005698007158,4.989350583214057,46.666666666666664
no_lock,tier1_only,discovery,20240229,5,excess_csi300,15,15,1.72207083075083,0.1715317672200123,4.989350583214057,53.333333333333336
no_lock,tier1_only,discovery,20240229,5,excess_csi1000,15,15,3.319991935435515,1.7694528719046976,4.989350583214057,73.33333333333333
no_lock,tier1_only,discovery,20240229,5,excess_eligible,15,15,0.699845026032061,-0.8506940374987565,4.989350583214057,40.0
no_lock,tier1_only,discovery,20240229,10,close,15,15,3.6132209178111827,2.148760330578514,6.273182374179943,73.33333333333333
no_lock,tier1_only,discovery,20240229,10,t1,15,15,3.548466425484731,2.105896510228611,6.452937829397134,73.33333333333333
no_lock,tier1_only,discovery,20240229,10,t1_net,15,15,3.3884664254847316,1.945896510228611,6.452937829397134,73.33333333333333
no_lock,tier1_only,discovery,20240229,10,excess_csi300,15,15,2.8582331231178704,1.4156632078617504,6.452937829397134,66.66666666666666
no_lock,tier1_only,discovery,20240229,10,excess_csi1000,15,15,1.9803870057119146,0.5378170904557944,6.452937829397134,53.333333333333336
no_lock,tier1_only,discovery,20240229,10,excess_eligible,15,15,1.2257793644895254,-0.21679055076659415,6.452937829397134,40.0
no_lock,tier1_only,discovery,20240229,20,close,15,15,6.280946581958133,1.220865704772467,13.524397892004595,53.333333333333336
no_lock,tier1_only,discovery,20240229,20,t1,15,15,6.236308138646219,2.127659574468077,13.82622382850174,53.333333333333336
no_lock,tier1_only,discovery,20240229,20,t1_net,15,15,6.076308138646221,1.9676595744680772,13.826223828501744,53.333333333333336
no_lock,tier1_only,discovery,20240229,20,excess_csi300,15,15,6.71228139640574,2.603632832227598,13.82622382850174,53.333333333333336
no_lock,tier1_only,discovery,20240229,20,excess_csi1000,15,15,6.601049364732547,2.4924008005544063,13.826223828501742,53.333333333333336
no_lock,tier1_only,discovery,20240229,20,excess_eligible,15,15,5.063835976365978,0.9551874121878376,13.82622382850174,53.333333333333336
no_lock,tier1_only,discovery,20240329,5,close,15,15,0.5030316024596891,1.8987341772152,6.174109995497457,53.333333333333336
no_lock,tier1_only,discovery,20240329,5,t1,15,15,0.3228929938959652,1.5801354401805856,5.968339496904818,53.333333333333336
no_lock,tier1_only,discovery,20240329,5,t1_net,15,15,0.16289299389596507,1.4201354401805857,5.968339496904818,53.333333333333336
no_lock,tier1_only,discovery,20240329,5,excess_csi300,15,15,2.0516363025403743,3.308878748824995,5.968339496904818,60.0
no_lock,tier1_only,discovery,20240329,5,excess_csi1000,15,15,1.9444777533363187,3.201720199620939,5.968339496904818,60.0
no_lock,tier1_only,discovery,20240329,5,excess_eligible,15,15,0.868452623220356,2.1256950695049763,5.968339496904818,60.0
no_lock,tier1_only,discovery,20240329,10,close,15,15,-8.592060336283874,-8.720271800679491,9.894854130740345,20.0
no_lock,tier1_only,discovery,20240329,10,t1,15,15,-8.758296824507568,-9.029345372460472,9.727596249780142,20.0
no_lock,tier1_only,discovery,20240329,10,t1_net,15,15,-8.918296824507568,-9.189345372460473,9.727596249780142,20.0
no_lock,tier1_only,discovery,20240329,10,excess_csi300,15,15,-6.407342756885899,-6.6783913048388035,9.727596249780142,26.666666666666668
no_lock,tier1_only,discovery,20240329,10,excess_csi1000,15,15,0.09924709252855811,-0.17180145542434744,9.727596249780142,46.666666666666664
no_lock,tier1_only,discovery,20240329,10,excess_eligible,15,15,0.3889746001976129,0.11792605224470698,9.727596249780142,53.333333333333336
no_lock,tier1_only,discovery,20240329,20,close,15,15,-3.497443009672595,-1.6011644832605532,6.752943702785174,26.666666666666668
no_lock,tier1_only,discovery,20240329,20,t1,15,15,-3.662305146702047,-1.744186046511631,6.687730908561971,20.0
no_lock,tier1_only,discovery,20240329,20,t1_net,15,15,-3.8223051467020466,-1.904186046511631,6.687730908561971,20.0
no_lock,tier1_only,discovery,20240329,20,excess_csi300,15,15,-3.905591013561158,-1.987471913370742,6.687730908561971,20.0
no_lock,tier1_only,discovery,20240329,20,excess_csi1000,15,15,-2.55374636755544,-0.6356272673650243,6.687730908561971,40.0
no_lock,tier1_only,discovery,20240329,20,excess_eligible,15,15,-0.6520269445734538,1.2660921556169615,6.687730908561971,53.333333333333336
no_lock,tier1_only,discovery,20240430,5,close,3,3,2.0431796603691175,1.9176254794063707,0.8558771413857718,100.0
no_lock,tier1_only,discovery,20240430,5,t1,3,3,0.4691977316552391,1.0414944618944988,1.1522337101400315,66.66666666666666
no_lock,tier1_only,discovery,20240430,5,t1_net,3,3,0.3091977316552391,0.8814944618944988,1.1522337101400313,66.66666666666666
no_lock,tier1_only,discovery,20240430,5,excess_csi300,3,3,0.23954537623276742,0.8118421064720271,1.1522337101400315,66.66666666666666
no_lock,tier1_only,discovery,20240430,5,excess_csi1000,3,3,1.0508014637813627,1.6230981940206224,1.1522337101400315,66.66666666666666
no_lock,tier1_only,discovery,20240430,5,excess_eligible,3,3,-2.3289881172095757,-1.7566913869703158,1.1522337101400313,0.0
no_lock,tier1_only,discovery,20240430,10,close,3,3,0.961599625882518,1.077441077441077,2.150188498102094,66.66666666666666
no_lock,tier1_only,discovery,20240430,10,t1,3,3,-0.5908395317699489,-1.032967032967036,2.564171856962285,33.33333333333333
no_lock,tier1_only,discovery,20240430,10,t1_net,3,3,-0.750839531769949,-1.1929670329670359,2.564171856962285,33.33333333333333
no_lock,tier1_only,discovery,20240430,10,excess_csi300,3,3,-1.1401445425156753,-1.5822720437127624,2.564171856962285,33.33333333333333
no_lock,tier1_only,discovery,20240430,10,excess_csi1000,3,3,0.18697092037480711,-0.25515658082228,2.564171856962285,33.33333333333333
no_lock,tier1_only,discovery,20240430,10,excess_eligible,3,3,-2.8653579038414896,-3.3074854050385767,2.564171856962285,0.0
no_lock,tier1_only,discovery,20240430,20,close,3,3,-2.7883673829849136,-1.7396184062850595,4.849280967488138,33.33333333333333
no_lock,tier1_only,discovery,20240430,20,t1,3,3,-4.278309556423506,-3.791208791208789,5.117882757005498,33.33333333333333
no_lock,tier1_only,discovery,20240430,20,t1_net,3,3,-4.438309556423506,-3.951208791208789,5.117882757005498,33.33333333333333
no_lock,tier1_only,discovery,20240430,20,excess_csi300,3,3,-2.1472371777399983,-1.6601364125252815,5.117882757005498,33.33333333333333
no_lock,tier1_only,discovery,20240430,20,excess_csi1000,3,3,0.20963067716539907,0.6967314423801159,5.117882757005498,66.66666666666666
no_lock,tier1_only,discovery,20240430,20,excess_eligible,3,3,-3.626982432518034,-3.139881667303317,5.117882757005499,33.33333333333333
no_lock,tier1_only,discovery,20240531,5,close,15,15,-1.5764301189786436,-1.3961605584642323,4.434395401067902,40.0
no_lock,tier1_only,discovery,20240531,5,t1,15,15,-1.7041092371790272,-1.9664545980335402,4.6578087685042595,33.33333333333333
no_lock,tier1_only,discovery,20240531,5,t1_net,15,15,-1.864109237179027,-2.1264545980335403,4.65780876850426,33.33333333333333
no_lock,tier1_only,discovery,20240531,5,excess_csi300,15,15,-1.2963347493443715,-1.5586801101988845,4.65780876850426,33.33333333333333
no_lock,tier1_only,discovery,20240531,5,excess_csi1000,15,15,0.7754789022676486,0.5131335414131355,4.6578087685042595,66.66666666666666
no_lock,tier1_only,discovery,20240531,5,excess_eligible,15,15,0.34087290804327197,0.07852754718875898,4.6578087685042595,66.66666666666666
no_lock,tier1_only,discovery,20240531,10,close,15,15,-1.0597454152878107,-0.10881392818280489,7.783524489461265,46.666666666666664
no_lock,tier1_only,discovery,20240531,10,t1,15,15,-1.1987600503211495,0.879120879120876,7.74659319405197,53.333333333333336
no_lock,tier1_only,discovery,20240531,10,t1_net,15,15,-1.3587600503211494,0.719120879120876,7.74659319405197,53.333333333333336
no_lock,tier1_only,discovery,20240531,10,excess_csi300,15,15,0.2655304378136736,2.343411367255699,7.74659319405197,60.0
no_lock,tier1_only,discovery,20240531,10,excess_csi1000,15,15,0.7059318940587611,2.7838128235007864,7.74659319405197,60.0
no_lock,tier1_only,discovery,20240531,10,excess_eligible,15,15,2.300698390353777,4.3785793197958025,7.74659319405197,60.0
no_lock,tier1_only,discovery,20240531,20,close,15,15,-1.2685491012946102,-2.3552709114182946,11.050382380628163,40.0
no_lock,tier1_only,discovery,20240531,20,t1,15,15,-1.3866723581653344,-1.5637708107272719,11.211843800017823,40.0
no_lock,tier1_only,discovery,20240531,20,t1_net,15,15,-1.5466723581653345,-1.7237708107272718,11.211843800017823,40.0
no_lock,tier1_only,discovery,20240531,20,excess_csi300,15,15,1.694223563122883,1.5171251105609462,11.211843800017823,60.0
no_lock,tier1_only,discovery,20240531,20,excess_csi1000,15,15,5.1299033919032295,4.952804939341293,11.211843800017823,66.66666666666666
no_lock,tier1_only,discovery,20240531,20,excess_eligible,15,15,2.883856261741741,2.7067578091798037,11.211843800017823,66.66666666666666
